SITE_ID,VISIT_NO,DATE_COL_iso,dD,d18O,d_excess,E_I,RT,YEAR,SAMPLE_ID,SAMPLED_PHAB,L_LkAreakm2,DDHzSqrtA_sc,DDVrtDix_sc,L_DDHzSqrtA_sc,L_DDVrtDix_sc,URBAN,VertDD_use,HorizDD_use,L_VertDD_use,L_HorizDD_use,ELEV_use,DpthMx_use,LkArea_km2,LATdd_use,LONdd_use,L_DpthMx_use,L_ELEV_use,Lake_Origin_use,ECOWSA9_2015,RT_NLA12_2015,ECOP5_2015,ECOP6_2015,SID,RESAMPLED12,VertDD_CONDc315,HorizDD_CONDc315,Drawdown_CONDus15,RTS12_15
NLA06608-1236,1,8/16/2007,-30.57,-2.33,-11.96,0.42,0.62,2007,NA,YES,-0.732979573,3.581042216,0.294736842,0.555220511,-0.516075037,YES,0.56,1.54,-0.180456064,0.404833717,1980.04,1.9,0.18493556,35.5599271,-105.1611962,0.278753601,3.296893245,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-1236,NO,Med,Small,MEDIUM,2
NLA06608-1238,1,8/16/2007,-48.87,-6.56,3.6,0.18,2.46,2007,NA,YES,0.729996369,0.099249816,0.016129032,-0.961579286,-1.582876675,NO,0.3,0.23,-0.397940009,0.089905111,129.68,18.6,5.370273064,44.0417217,-70.52594229,1.269512944,2.116209126,NATURAL,NAP,S,APPS,NAP,NLA06608-1238,YES,Med,Small,MEDIUM,2
NLA06608-1239,1,7/24/2007,-20.92,-0.69,-15.42,0.76,0.91,2007,NA,YES,-0.138582958,0.656869909,0.066666667,-0.175958879,-1.115393419,YES,0.2,0.56,-0.522878745,0.193124598,361.19,3,0.726803554,45.23853942,-94.95293761,0.477121255,2.558936455,NATURAL,UMW,T,UMW,UMW,NLA06608-1239,YES,Med,Med,MEDIUM,3
NLA06608-1240,1,7/18/2007,-21.07,-3.99,10.82,0.13,0.32,2007,NA,YES,-0.418688947,7.907899779,0.179104478,0.89861,-0.723298188,NO,1.2,4.883333333,0.113943352,0.769623455,214.01,6.7,0.38133885,34.524199,-96.5030821,0.826074803,2.332458659,MAN-MADE,SPL,R,CENPL,CENPL,NLA06608-1240,NO,Med,Med,MEDIUM,1
NLA06608-1241,1,6/23/2007,-20.94,-3.31,5.57,0.1,0.22,2007,NA,YES,0.44805937,0.185068289,0.042666667,-0.709813326,-1.278464168,YES,0.32,0.31,-0.37675071,0.117271296,161.97,7.5,2.805817176,36.10432344,-79.3217622,0.875061263,2.212107666,MAN-MADE,SAP,S,APPS,SAP,NLA06608-1241,NO,Med,Med,MEDIUM,2
NLA06608-1242,1,7/10/2007,-28.81,-1.95,-13.22,0.59,2.19,2007,NA,YES,-0.673794367,0,0,-2,-2,NO,0,0,-1,0,269.46,7.1,0.211936439,43.8079485,-87.9782979,0.851258349,2.432103044,NATURAL,TPL,S,CENPL,CENPL,NLA06608-1242,NO,Small,Small,SMALL,2
NLA06608-1243,1,8/7/2007,-40.23,-5.39,2.91,0.07,0.36,2007,NA,YES,-0.064092248,0.527523802,0.023880597,-0.2696023,-1.470048946,YES,0.32,0.49,-0.37675071,0.173186268,270.12,13.4,0.862795263,41.4958479,-85.4335164,1.127104798,2.433161556,NATURAL,UMW,S,UMW,UMW,NLA06608-1243,NO,Med,Small,MEDIUM,2
NLA06608-1244,1,8/7/2007,-28.84,-2.03,-12.6,0.63,0.73,2007,NA,YES,0.200993415,0.317368112,0,-0.484963626,-2,NO,0,0.4,-1,0.146128036,872.35,2.1,1.588522664,42.5650997,-100.4927777,0.322219295,2.941188325,NATURAL,SPL,R,CENPL,CENPL,NLA06608-1244,NO,Small,Med,MEDIUM,1
NLA06608-1245,1,6/29/2007,4.08,1.34,-6.64,0.34,0.23,2007,NA,YES,0.583129465,0.112423662,0.193333333,-0.912134634,-0.69179142,NO,0.29,0.22,-0.408935393,0.086359831,11.04,1.5,3.829388817,34.93290273,-77.10482994,0.176091259,1.080626487,NATURAL,CPL,S,CPL,CPL,NLA06608-1245,YES,Med,Med,MEDIUM,2
NLA06608-1255,1,8/15/2007,-30.7,-2.21,-13.03,0.65,0.45,2007,NA,YES,-0.339733588,0.887193812,0.027272727,-0.04711373,-1.428608828,NO,0.03,0.6,-0.886056648,0.204119983,409.3,1.1,0.45736867,45.2900032,-98.7620474,0.041392685,2.613101517,NATURAL,TPL,T,CENPL,CENPL,NLA06608-1255,NO,Small,Med,MEDIUM,3
NLA06608-1256,1,7/17/2007,-34.87,-5.36,8.04,0.11,0.15,2007,NA,YES,-0.793114554,0.996821339,0.02,0.002952411,-1.522878745,NO,0.08,0.4,-0.744727495,0.146128036,391.96,4,0.161022085,38.12596204,-96.30955756,0.602059991,2.5943483449999998,MAN-MADE,TPL,R,CENPL,CENPL,NLA06608-1256,YES,Small,Small,SMALL,1
NLA06608-1258,1,8/22/2007,-24.24,-1.32,-13.69,0.47,0.36,2007,NA,YES,-0.522569813,0,0,-2,-2,YES,0,0,-1,0,269.27,1.5,0.300213479,43.1503202,-85.4756389,0.176091259,2.431797842,NATURAL,UMW,S,UMW,UMW,NLA06608-1258,NO,Small,Small,SMALL,2
NLA06608-1259,1,6/21/2007,-131.01,-17.59,9.73,0.01,0.27,2007,NA,YES,-0.78145071,0,0.002105263,-2,-1.917025765,NO,0.02,0,-0.920818754,0,3210.57,9.5,0.16540525,41.3719689,-106.250251,0.977723605,3.506717392,NATURAL,WMT,R,WEST,WEST,NLA06608-1259,NO,Small,Small,SMALL,1
NLA06608-1261,1,6/25/2007,-74.29,-6.54,-21.95,0.27,0.13,2007,NA,YES,0.441278108,0,0,-2,-2,NO,0,0,-1,0,1570.27,1.1,2.762346208,38.383757,-115.1046656,0.041392685,3.196250819,MAN-MADE,XER,S,WEST,WEST,NLA06608-1261,NO,Small,Small,SMALL,2
NLA06608-1262,1,7/9/2007,-54.8,-7.25,3.2,0.2,0.37,2007,NA,YES,0.401917351,0.02518264,0.026190476,-1.453671578,-1.441405702,NO,0.11,0.04,-0.677780705,0.017033339,372.34,4.2,2.523000582,46.5671822,-94.3242656,0.62324929,2.572104523,NATURAL,UMW,S,UMW,UMW,NLA06608-1262,NO,Small,Small,SMALL,2
NLA06608-1263,1,8/23/2007,-27.67,-3.67,1.66,0.18,0.46,2007,NA,YES,-0.265081414,3.650009278,0.178378378,0.563482186,-0.724968946,YES,1.32,2.69,0.152288344,0.567026366,232.26,7.4,0.543148502,38.7922116,-84.6432059,0.86923172,2.367840271,MAN-MADE,SAP,S,APPS,SAP,NLA06608-1263,NO,Large,Large,LARGE,2
NLA06608-1266,1,7/12/2007,-35.77,0.68,-41.21,0.97,0.88,2007,NA,YES,-0.861502197,116.6107745,0.426666667,2.066775921,-0.359849959,NO,0.64,43.25,-0.13076828,1.645913275,1752.34,1.5,0.137561785,42.1199818,-119.9976109,0.176091259,3.243866141,MAN-MADE,XER,T,WEST,WEST,NLA06608-1266,NO,Small,Large,LARGE,3
NLA06608-1268,1,7/17/2007,-28.07,-3.62,0.87,0.23,0.5,2007,NA,YES,-0.299545679,0.112944162,0.057894737,-0.910292088,-1.168163891,NO,0.44,0.08,-0.26760624,0.033423756,238.83,7.6,0.501711806,41.47723398,-92.46027767,0.880813592,2.379903508,MAN-MADE,TPL,S,CENPL,CENPL,NLA06608-1268,YES,Med,Small,MEDIUM,2
NLA06608-1269,1,7/24/2007,-33.52,-2.37,-14.52,0.36,1.35,2007,NA,YES,-0.670210639,2.920383247,0.128205128,0.466924423,-0.859475842,YES,0.5,1.35,-0.22184875,0.371067862,3.21,3.9,0.21369254,38.50847142,-121.5353649,0.591064607,0.624282096,MAN-MADE,XER,T,WEST,WEST,NLA06608-1269,YES,Small,Small,SMALL,3
NLA06608-1270,1,8/30/2007,-122.12,-16.43,9.28,0.01,0.14,2007,NA,YES,-0.12589858,1.158651937,0.090038314,0.067685183,-0.999833636,NO,0.522222222,1.766666667,-0.206054482,0.441956838,1975,5.8,0.74834424,43.3553014,-109.3834683,0.763427994,3.29578694,MAN-MADE,XER,S,WEST,WEST,NLA06608-1270,NO,Small,Small,SMALL,2
NLA06608-1271,1,8/7/2007,-23.09,-1.49,-11.14,0.56,0.55,2007,NA,YES,-0.684588214,0.659804345,0.176470588,-0.17405204,-0.729389659,YES,0.3,0.3,-0.397940009,0.113943352,437.09,1.7,0.206733942,43.46131869,-95.17250624,0.230448921,2.64156334,NATURAL,TPL,T,CENPL,CENPL,NLA06608-1271,YES,Large,Med,LARGE,3
NLA06608-1273,1,9/7/2007,-33.09,-4.95,6.54,0.08,0.08,2007,NA,YES,-0.485671822,0.384819684,0.086363636,-0.403601203,-1.01608682,YES,0.19,0.22,-0.537602002,0.086359831,55.92,2.2,0.326834714,40.9354809,-74.2553869,0.342422681,1.755264891,MAN-MADE,SAP,T,APPS,SAP,NLA06608-1273,NO,Small,Med,MEDIUM,3
NLA06608-1274,1,8/1/2007,-58.79,-6.28,-8.53,0.3,1.65,2007,NA,YES,-0.269512089,1.391092507,0.039473684,0.14646681,-1.305625747,NO,0.3,1.02,-0.397940009,0.305351369,592.67,7.6,0.537635467,47.9151514,-90.3423124,0.880813592,2.773545103,NATURAL,UMW,R,UMW,UMW,NLA06608-1274,NO,Med,Med,MEDIUM,1
NLA06608-1278,1,8/21/2007,-50.25,-4.92,-10.93,0.51,2.22,2007,NA,YES,2.300905814,NA,NA,NA,NA,YES,NA,NA,NA,NA,434.35,11.5,199.9428204,48.03204771,-98.90839834,1.06069784,2.638838549,NATURAL,TPL,S,CENPL,CENPL,NLA06608-1278,NO,Not Assessed,Not Assessed,NOT ASSESSED,2
NLA06608-1279,1,8/26/2007,-63.29,-8.41,4.02,0.11,0.26,2007,NA,YES,-0.839767643,39.96926344,0.279411765,1.601834789,-0.538483819,NO,0.95,15.2,0.021189299,1.209515015,2868.2,3.4,0.144621332,36.0399035,-106.8487839,0.531478917,3.457760822,MAN-MADE,WMT,S,WEST,WEST,NLA06608-1279,NO,Small,Large,LARGE,2
NLA06608-1281,1,7/18/2007,-90.15,-10.03,-9.87,0.26,1.58,2007,NA,YES,-1.205288248,3.004045815,0.02,0.47914985,-1.522878745,NO,0.19,0.75,-0.537602002,0.243038049,839,9.5,0.062332099,48.1350063,-116.1556177,0.977723605,2.924279286,NATURAL,WMT,S,WEST,WEST,NLA06608-1281,NO,Small,Med,MEDIUM,2
NLA06608-1283,1,6/27/2007,-50.91,-6.45,0.7,0.19,0.52,2007,NA,YES,-1.146158902,0,0,-2,-2,YES,0,0,-1,0,300.96,5.5,0.071423495,45.8881639,-93.2755908,0.74036269,2.479949417,NATURAL,UMW,S,UMW,UMW,NLA06608-1283,NO,Small,Small,SMALL,2
NLA06608-1284,1,8/24/2007,-79.25,-10.43,4.17,0.09,1.59,2007,NA,NOT DONE,1.794005464,NA,NA,NA,NA,NO,NA,NA,NA,NA,1855,48.5,62.23081149,36.8232336,-107.4638244,1.685741739,3.268577972,MAN-MADE,XER,R,WEST,WEST,NLA06608-1284,NO,Not Assessed,Not Assessed,NOT ASSESSED,1
NLA06608-1288,1,8/27/2007,-15.67,-2.91,7.6,0.05,0.15,2007,NA,NOT DONE,2.020712394,NA,NA,NA,NA,YES,NA,NA,NA,NA,80.44,10,104.8847613,33.7202532,-94.0042947,1,1.910837765,MAN-MADE,CPL,S,CPL,CPL,NLA06608-1288,NO,Not Assessed,Not Assessed,NOT ASSESSED,2
NLA06608-1292,1,7/20/2007,-15.11,-2.42,4.23,0.18,0.68,2007,NA,YES,0.008370902,0.069328688,0.0125,-1.100569731,-1.647817482,YES,0.11,0.07,-0.677780705,0.029383778,350.58,8.8,1.01946167,39.0001536,-95.77964833,0.944482672,2.546024162,MAN-MADE,TPL,S,CENPL,CENPL,NLA06608-1292,YES,Small,Small,SMALL,2
NLA06608-1295,1,7/12/2007,-45.22,-3.11,-20.38,0.43,0.1,2007,NA,YES,-0.950835915,0.059765378,0.25,-1.156360052,-0.585026652,YES,0.3,0.02,-0.397940009,0.008600172,1296.36,1.2,0.111986091,33.1585715,-107.2214132,0.079181246,3.113060504,MAN-MADE,XER,T,WEST,WEST,NLA06608-1295,NO,Small,Small,SMALL,3
NLA06608-1297,1,9/13/2007,-111.43,-13.57,-2.89,0.29,0.49,2007,NA,YES,0.341006801,0.013506001,0.042857143,-1.628821245,-1.276896316,NO,0.18,0.02,-0.552841969,0.008600172,149.07,4.2,2.192839274,46.6934672,-119.6483226,0.62324929,2.176293883,NATURAL,XER,S,WEST,WEST,NLA06608-1297,NO,Small,Small,SMALL,2
NLA06608-1300,1,8/15/2007,-34,-3.05,-9.59,0.3,2.91,2007,NA,YES,1.550334535,2.899483404,0.06,0.463815884,-1.15490196,NO,1.8,17.27777778,0.278753601,1.261923393,1280.5,30,35.50868052,35.5035549,-104.225471,1.477121255,3.107718611,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-1300,NO,Large,Large,LARGE,2
NLA06608-1303,1,8/8/2007,-35.65,-4.28,-1.44,0.29,0.56,2007,NA,YES,0.543839833,0.071908384,0.175,-1.086671644,-0.732828272,NO,0.49,0.16,-0.229147988,0.064457989,304.59,2.8,3.498161313,44.2311524,-93.5289501,0.447158031,2.485139139,NATURAL,UMW,T,UMW,UMW,NLA06608-1303,NO,Med,Small,MEDIUM,3
NLA06608-1312,1,9/27/2007,-13.74,-0.75,-7.71,0.4,1.08,2007,NA,YES,-0.687606877,11.01298395,0.286153846,1.042299175,-0.528482623,NO,1.86,4.99,0.292256071,0.777426822,256.36,6.5,0.205301973,38.0990976,-91.0598394,0.812913357,2.410541048,MAN-MADE,SAP,S,APPS,SAP,NLA06608-1312,NO,Large,Large,LARGE,2
NLA06608-1316,1,8/17/2007,-4,0.61,-8.86,0.42,0.26,2007,NA,YES,-0.160937751,32.37589795,3.486666667,1.510355943,0.543654234,YES,5.23,26.9,0.726727209,1.445604203,176.78,1.5,0.690338746,36.9215996,-87.4554296,0.176091259,2.249882902,MAN-MADE,SAP,T,APPS,SAP,NLA06608-1316,NO,Large,Large,LARGE,3
NLA06608-1319,1,8/7/2007,-26.59,-2.04,-10.29,0.83,1.38,2007,NA,YES,-0.208939367,6.232550736,0.34,0.795362081,-0.455931956,NO,1.02,4.9,0.049218023,0.770852012,531.23,3,0.618102689,45.117686,-97.5263965,0.477121255,2.726099351,NATURAL,TPL,T,CENPL,CENPL,NLA06608-1319,NO,Large,Large,LARGE,3
NLA06608-1321,1,8/1/2007,-113.06,-14.82,5.47,0.02,0.4,2007,NA,YES,0.673711654,3.40702992,0.12962963,0.533648782,-0.855022414,NO,3.5,7.4,0.556302501,0.924279286,2131,27,4.717497226,39.2945875,-111.2808196,1.431363764,3.3287872,MAN-MADE,WMT,S,WEST,WEST,NLA06608-1321,NO,Large,Med,LARGE,2
NLA06608-1323,1,6/26/2007,-18.19,-3.12,6.81,0.07,0.4,2007,NA,YES,1.365904216,0.647562455,0.046511628,-0.182062992,-1.247862182,YES,1,3.12,0.041392685,0.614897216,75.03,21.5,23.22224572,32.755987,-86.3831082,1.33243846,1.880984991,MAN-MADE,SAP,S,APPS,SAP,NLA06608-1323,NO,Large,Large,LARGE,2
NLA06608-1326,1,8/6/2007,-28.64,-1.49,-16.76,0.84,1.12,2007,NA,YES,-0.264643273,0,0,-2,-2,NO,0,0,-1,0,415.2,2.4,0.543696738,46.70148609,-95.74794403,0.380211242,2.619302076,NATURAL,UMW,T,UMW,UMW,NLA06608-1326,YES,Small,Small,SMALL,3
NLA06608-1329,1,8/8/2007,-108.56,-14.32,5.96,0.08,0.24,2007,NA,YES,0.170693982,28.91983402,0.364705882,1.461345942,-0.426309489,NO,1.24,35.2,0.127104798,1.558708571,1939.1,3.4,1.481473824,45.0681281,-116.1697398,0.531478917,3.287824116,MAN-MADE,WMT,S,WEST,WEST,NLA06608-1329,NO,Med,Large,LARGE,2
NLA06608-1332,1,8/21/2007,-9.24,-0.38,-6.2,0.33,0.12,2007,NA,YES,-0.694190483,3.002112553,0.346666667,0.478871196,-0.447737477,NO,0.52,1.35,-0.207608311,0.371067862,134.72,1.5,0.202213207,36.9862549,-87.2057004,0.176091259,2.132643851,MAN-MADE,TPL,T,CENPL,CENPL,NLA06608-1332,NO,Med,Small,MEDIUM,3
NLA06608-1333,1,9/24/2007,-56.94,-7.79,5.41,0.05,0.45,2007,NA,YES,-0.778831204,3.309404128,0.022147651,0.52106013,-1.492850755,NO,0.33,1.35,-0.366531544,0.371067862,279.34,14.9,0.166405929,43.45530211,-73.58953255,1.173186268,2.447685069,MAN-MADE,NAP,R,APPS,NAP,NLA06608-1333,YES,Med,Med,MEDIUM,1
NLA06608-1334,1,7/31/2007,-74.31,-9.72,3.48,0.03,0.33,2007,NA,YES,0.981184188,0,0,-2,-2,YES,0,0,-1,0,181.95,15.5,9.576001108,45.41585495,-84.84528421,1.190331698,2.262332414,NATURAL,UMW,S,UMW,UMW,NLA06608-1334,YES,Small,Small,SMALL,2
NLA06608-1334,2,8/14/2007,-74.07,-10.31,8.41,0.02,0.33,2007,NA,YES,0.981184188,0.004460395,0.001851852,-1.839819838,-1.926213786,YES,0.033333333,0.016666667,-0.875061263,0.007178585,181.95,18,9.576001108,45.41585495,-84.84528421,1.255272505,2.262332414,NATURAL,UMW,S,UMW,UMW,NLA06608-1334,YES,Small,Small,SMALL,2
NLA06608-1336,1,9/19/2007,-45.48,-6.51,6.6,0.09,0.09,2007,NA,YES,-1.021410284,21.87805043,0.652173913,1.340207081,-0.179027933,NO,1.5,6.75,0.204119983,0.889301703,277.48,2.3,0.095189647,36.38726912,-96.8232291,0.361727836,2.44479401,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-1336,YES,Large,Med,LARGE,2
NLA06608-1338,1,6/27/2007,-101.44,-10.87,-14.47,0.15,0.11,2007,NA,YES,0.338400148,2.269053709,0.228571429,0.35775456,-0.622381569,NO,0.32,3.35,-0.37675071,0.638489257,1216.38,1.4,2.179717184,46.01510511,-109.1731406,0.146128036,3.085426163,MAN-MADE,NPL,T,CENPL,CENPL,NLA06608-1338,NO,Small,Med,MEDIUM,3
NLA06608-1339,1,8/30/2007,-63.2,-5.33,-20.55,0.3,1,2007,NA,YES,-0.139684531,0.234894182,0.017333333,-0.611021532,-1.563307402,NO,0.13,0.2,-0.638272164,0.079181246,1487.14,7.5,0.724962377,40.22358076,-104.9472807,0.875061263,3.17264379,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-1339,YES,Small,Small,SMALL,2
NLA06608-1342,1,7/17/2007,-65.85,-9.03,6.36,0.09,0.22,2007,NA,YES,-0.509760235,2.985300407,0.027027027,0.476440385,-1.431481157,NO,0.1,1.66,-0.698970004,0.424881637,444.62,3.7,0.309200199,47.7425587,-92.0408419,0.568201724,2.648964674,NATURAL,UMW,R,UMW,UMW,NLA06608-1342,NO,Small,Med,MEDIUM,1
NLA06608-1344,1,7/10/2007,-93.56,-9.46,-17.9,0.32,1.35,2007,NA,YES,-1.080746645,1.492249739,0.012,0.176742137,-1.657577319,NO,0.03,0.43,-0.886056648,0.155336038,1187,2.5,0.083033502,48.3924775,-112.5192316,0.397940009,3.074816441,NATURAL,NPL,S,CENPL,CENPL,NLA06608-1344,NO,Small,Med,MEDIUM,2
NLA06608-1346,1,7/12/2007,-52.3,-7.32,6.28,0.11,0.33,2007,NA,YES,-0.215474621,0.076893287,0.05,-1.061013774,-1.22184875,NO,0.25,0.06,-0.455931956,0.025305865,782.59,5,0.608871126,39.46941047,-79.49872597,0.698970004,2.894088885,MAN-MADE,SAP,S,APPS,SAP,NLA06608-1346,YES,Med,Small,MEDIUM,2
NLA06608-1347,1,6/28/2007,-61.12,-8.08,3.5,0.16,0.6,2007,NA,YES,-0.399171015,0.522515814,0.055172414,-0.273667491,-1.185936194,NO,0.32,0.33,-0.37675071,0.123851641,428.28,5.8,0.398867807,47.06932181,-92.00102773,0.763427994,2.632740655,NATURAL,UMW,R,UMW,UMW,NLA06608-1347,YES,Med,Small,MEDIUM,1
NLA06608-1348,1,8/8/2007,-37.05,-5.89,10.08,0.07,0.69,2007,NA,YES,1.49437256,1.136547035,0.1,0.059391875,-0.958607315,YES,3.85,6.35,0.596597096,0.866287339,526.88,38.5,31.21566276,36.64153852,-81.93648268,1.58546073,2.722535208,MAN-MADE,SAP,S,APPS,SAP,NLA06608-1348,YES,Large,Large,LARGE,2
NLA06608-1349,1,8/23/2007,5.93,1.68,-7.5,0.28,0.33,2007,NA,YES,-0.407237518,1.518247461,0.064516129,0.184193683,-1.127749714,YES,0.2,0.95,-0.522878745,0.290034611,19.8,3.1,0.39152769,28.63214149,-81.35520745,0.491361694,1.318063335,NATURAL,CPL,T,CPL,CPL,NLA06608-1349,YES,Med,Med,MEDIUM,3
NLA06608-1354,1,7/28/2007,-131.29,-16.95,4.3,0.1,1.53,2007,NA,NOT DONE,1.720482319,NA,NA,NA,NA,NO,NA,NA,NA,NA,1109,50.2,52.53906245,45.26371788,-108.0421145,1.700703717,3.045322979,MAN-MADE,NPL,R,CENPL,CENPL,NLA06608-1354,YES,Not Assessed,Not Assessed,NOT ASSESSED,1
NLA06608-1355,1,7/3/2007,-27.94,-3.14,-2.81,0.15,2.22,2007,NA,YES,0.872142798,0.087930563,0.009615385,-1.009081749,-1.707403172,NO,0.25,0.24,-0.455931956,0.093421685,223.18,26,7.449768845,41.2045164,-86.4055439,1.414973348,2.350596865,NATURAL,UMW,T,UMW,UMW,NLA06608-1355,NO,Med,Small,MEDIUM,3
NLA06608-1355,2,8/21/2007,-26.55,-2.93,-3.13,0.16,2.47,2007,NA,YES,0.872142798,0.073275469,0.005859375,-1.079482912,-1.799713932,NO,0.15,0.2,-0.602059991,0.079181246,223.18,25.6,7.449768845,41.2045164,-86.4055439,1.408239965,2.350596865,NATURAL,UMW,T,UMW,UMW,NLA06608-1355,NO,Med,Small,MEDIUM,3
NLA06608-1356,1,8/13/2007,-13.27,-2.24,4.68,0.17,0.22,2007,NA,YES,-1.054328373,0,0,-2,-2,NO,0,0,-1,0,174.34,3.7,0.088241245,35.5204336,-94.9704606,0.568201724,2.243881002,MAN-MADE,SAP,S,APPS,SAP,NLA06608-1356,NO,Small,Small,SMALL,2
NLA06608-1358,1,8/28/2007,-65.88,-8.36,0.98,0.1,0.23,2007,NA,NOT DONE,1.722665396,NA,NA,NA,NA,NO,NA,NA,NA,NA,395,7,52.80382652,46.471362,-89.57932,0.84509804,2.597695186,NATURAL,UMW,R,UMW,UMW,NLA06608-1358,NO,Not Assessed,Not Assessed,NOT ASSESSED,1
NLA06608-1358,2,9/18/2007,-65.11,-8.21,0.53,0.11,0.25,2007,NA,NOT DONE,1.722665396,NA,NA,NA,NA,NO,NA,NA,NA,NA,395,6.7,52.80382652,46.471362,-89.57932,0.826074803,2.597695186,NATURAL,UMW,R,UMW,UMW,NLA06608-1358,NO,Not Assessed,Not Assessed,NOT ASSESSED,1
NLA06608-1359,1,7/31/2007,-34.97,-4.73,2.86,0.13,0.3,2007,NA,YES,0.183732277,0.08902805,0.0575,-1.004241775,-1.170696227,YES,0.23,0.11,-0.48148606,0.045322979,325.75,4,1.526624672,40.1885355,-83.9654922,0.602059991,2.514215596,NATURAL,TPL,S,CENPL,CENPL,NLA06608-1359,NO,Med,Med,MEDIUM,2
NLA06608-1360,1,8/19/2007,-38.42,-4.66,-1.12,0.27,1.52,2007,NA,YES,0.814130307,0,0,-2,-2,NO,0,0,-1,0,948.55,12,6.518239396,40.4303194,-101.5543964,1.079181246,2.977517838,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-1360,NO,Small,Small,SMALL,2
NLA06608-1364,1,6/20/2007,-17.5,-2.76,4.6,0.13,0.14,2007,NA,YES,-0.905744014,32.4847184,0.445833333,1.511812778,-0.34119392,YES,1.07,11.45,0.068185862,1.095169351,266.37,2.4,0.124238439,35.37136692,-86.38150478,0.380211242,2.427112676,MAN-MADE,SAP,T,APPS,SAP,NLA06608-1364,YES,Large,Large,LARGE,3
NLA06608-1365,1,8/21/2007,-64.2,-9.09,8.53,0.03,0.11,2007,NA,YES,-0.055963395,0.319965531,0.047368421,-0.481531425,-1.241327103,YES,0.27,0.3,-0.431798276,0.113943352,347.24,5.7,0.87909661,42.9743017,-76.0688846,0.755874856,2.541878654,MAN-MADE,NAP,S,APPS,NAP,NLA06608-1365,NO,Med,Med,MEDIUM,2
NLA06608-1367,1,8/14/2007,-29.59,-2.76,-7.53,0.62,0.34,2007,NA,YES,-0.25811906,1.34604477,0.19,0.132274028,-0.698970004,NO,0.19,1,-0.537602002,0.301029996,510.14,1,0.55192611,44.824534,-96.6148878,0,2.708539869,NATURAL,TPL,T,CENPL,CENPL,NLA06608-1367,NO,Med,Med,MEDIUM,3
NLA06608-1368,1,9/18/2007,-13.36,-2.15,3.87,0.19,0.33,2007,NA,YES,-0.961270094,46.57553005,2.307692308,1.668251041,0.365055779,NO,3,15.4,0.491361694,1.214843848,188.09,1.3,0.109327623,33.73083379,-96.77714221,0.113943352,2.276668562,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-1368,NO,Large,Large,LARGE,2
NLA06608-1369,1,6/21/2007,-23.62,-3.76,6.47,0.08,0.14,2007,NA,YES,0.213123613,0.104322355,0.026819923,-0.941868837,-1.43391712,YES,0.155555556,0.133333333,-0.592514673,0.054357662,226.2,5.8,1.633516829,36.1583049,-79.8531667,0.763427994,2.356408327,MAN-MADE,SAP,S,APPS,SAP,NLA06608-1369,NO,Small,Small,SMALL,2
NLA06608-1370,1,8/31/2007,-49.94,-6.47,1.82,0.11,0.41,2007,NA,YES,-0.814331595,0.127683755,0.003333333,-0.861117297,-1.875061263,NO,0.02,0.05,-0.920818754,0.021189299,202.9,6,0.153344571,43.704972,-86.4262233,0.77815125,2.309417226,NATURAL,UMW,S,UMW,UMW,NLA06608-1370,NO,Small,Small,SMALL,2
NLA06608-1372,1,9/17/2007,-30.35,-4.32,4.19,0.11,0.34,2007,NA,YES,1.189277479,37.44696327,0.202020202,1.573532565,-0.673622756,NO,2,147.25,0.322219295,2.170994702,408.86,9.9,15.46242046,35.19672054,-98.48298246,0.995635195,2.612635536,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-1372,YES,Large,Large,LARGE,2
NLA06608-1375,1,9/4/2007,-23.48,-2.57,-2.9,0.27,0.73,2007,NA,YES,0.592875131,0.371772273,0.085185185,-0.418195616,-1.021430641,NO,0.46,0.49,-0.251811973,0.173186268,276.06,5.4,3.916292587,40.36715267,-83.05951671,0.73239376,2.445339499,MAN-MADE,TPL,S,CENPL,CENPL,NLA06608-1375,YES,Med,Small,MEDIUM,2
NLA06608-1376,1,9/26/2007,-29.79,-4.21,3.91,0.13,0.35,2007,NA,YES,-0.146756683,0.047362912,0.001428571,-1.241368812,-1.942008053,NO,0.01,0.04,-0.958607315,0.017033339,257.54,7,0.713252523,37.9382315,-90.92376,0.84509804,2.412527745,MAN-MADE,SAP,S,APPS,SAP,NLA06608-1376,NO,Small,Small,SMALL,2
NLA06608-1377,1,7/22/2007,-126.33,-15.86,0.58,0.1,1.33,2007,NA,YES,-1.109941749,0.969021095,0.005521472,-0.00920795,-1.809067083,NO,0.09,0.27,-0.721246399,0.103803721,2412.81,16.3,0.077635124,45.86918044,-113.5489263,1.212187604,3.382703082,NATURAL,WMT,R,WEST,WEST,NLA06608-1377,YES,Small,Small,SMALL,1
NLA06608-1380,1,7/18/2007,-63.14,-7.44,-3.64,0.11,0.45,2007,NA,YES,0.565188198,5.373322304,0.101408451,0.731050382,-0.953081865,NO,0.72,10.3,-0.086186148,1.053078444,1868,7.1,3.674414941,36.574461,-104.6630512,0.851258349,3.271609301,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-1380,NO,Med,Med,MEDIUM,2
