"","COMID","X.x","SITE_ID","VISIT_NO","LON_DD83","LAT_DD83","X.y","CatAreaSqKm","WsAreaSqKm","CatPctFull","WsPctFull","inStreamCat","BFICat","BFIWs","X.x","ElevWs","ElevCat","X.y","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","PctCarbResidCat","PctNonCarbResidCat","PctAlkIntruVolCat","PctSilicicCat","PctExtruVolCat","PctColluvSedCat","PctGlacTilClayCat","PctGlacTilLoamCat","PctGlacTilCrsCat","PctGlacLakeCrsCat","PctGlacLakeFineCat","PctHydricCat","PctEolCrsCat","PctEolFineCat","PctSalLakeCat","PctAlluvCoastCat","PctCoastCrsCat","PctWaterCat","X.x","OmWs","PermWs","RckdepWs","WtDepWs","OmCat","PermCat","RckdepCat","WtDepCat","X.y","AvgWetIndxWs","AvgWetIndxCat","X.x","CanalDensWs","CanalDensCat","X.y","DamDensWs","DamNIDStorWs","DamNrmStorWs","DamDensCat","DamNIDStorCat","DamNrmStorCat","X.x","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","NABD_DensCat","NABD_NIDStorCat","NABD_NrmStorCat","X.y","RdDensWs","RdDensCat","X","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","Precip8110Cat","Tmax8110Cat","Tmean8110Cat","Tmin8110Cat","PctNoDataCat_2002","PctIrrigated.AgLandCat_2002","PctNoDataCat_2007","PctIrrigated.AgLandCat_2007","PctNoDataCat_2012","PctIrrigated.AgLandCat_2012","PctNoDataWs_2002","PctIrrigated.AgLandWs_2002","PctNoDataWs_2007","PctIrrigated.AgLandWs_2007","PctNoDataWs_2012","PctIrrigated.AgLandWs_2012"
"406",9751274,501,"NLA12_NC-101",1,-81.35761261,35.76647764,370500,79.6356,3395.385,100,100,1,57.5237105013336,57.8321498151167,370500,517.293982792,306.551630916,370500,0,10.7932885372351,0,83.8027381283713,0,3.94619166898599,0,0,0,0,0,0,0,0,0,0,0,1.4577816654076,0,0,0,68.4598345463587,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5401654536413,370500,0.657097196218552,5.99360610221844,138.377430651364,167.328874105925,0.354507869884575,3.82025629590766,151.057832502623,172.841106899265,370500,311.349524339655,497.571922607477,370500,0,0,370500,0.0241504277129,267440.635787,247075.374699,0.0879003862594,2086249.92857,2040414.72402,370500,0.0144313531455,581815.294831,561647.695119,0.0502287921482,2085091.34744,2040187.03494,370500,2.41657509772441,4.01842473333032,370500,1268.12235406,29.880590293,13.5714426937,-2.82938204917,1176.09177367,30.8787891758,14.6611565935,-2.11867681806,99.63948,0.3605172,100,0,100,0,99.9278,0.07220389,99.77742,0.2225756,99.83749,0.1625118
"407",9754404,506,"NLA12_NC-108",1,-82.08422324,35.72677802,370521,2.8827,59.3937,100,100,1,57,56.7573530525965,370521,725.13112118,468.723587262,370521,0,52.3767672328883,0,43.0772960768566,0,4.54593669025503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370521,0.980025154183019,9.86082205688482,148.960703862531,180.874466382798,0.968520137371215,8.94895098345301,150.809225725882,171.102447705276,370521,210.601578955344,446.761161411177,370521,0,0,370521,0.0168368025565,161989.301896,128760.727148,0.346897006279,3337546.05058,2652921.21969,370521,0.0168368025565,161989.301896,128760.727148,0.346897006279,3337546.05058,2652921.21969,370521,0.607209570369585,1.85062989814237,370521,1288.26261352,28.6014803503,12.2148657386,-3.7918036851,1227.57204165,30.5755543413,13.9901613375,-2.59615980913,100,0,100,0,100,0,100,0,100,0,100,0
"408",9865506,746,"NLA12_SC-103",1,-82.69528294,35.06216037,370573,6.7995,39.2688,100,100,1,66,66,370573,740.045289008,486.12515685,370573,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370573,0.671857445306987,7.92498282756998,102.128702658198,182.645445542225,0.671022850924918,7.52300186451212,106.494784027346,182.069423555003,370573,316.072148881555,593.685109199206,370573,0,0,370573,0.0254655095139,942335.900257,471167.950128,0.147069637473,5442223.69292,2721111.84646,370573,0.0254655095139,942335.900257,471167.950128,0.147069637473,5442223.69292,2721111.84646,370573,0.143546736406995,0.105307920779087,370573,1747.52047214,28.9420173927,12.9456167244,-2.3882196597,1462.24166856,30.4197486024,14.3212797627,-1.64078092024,100,0,100,0,100,0,100,0,100,0,100,0
"409",9868948,747,"NLA12_SC-104",1,-81.7628833,34.35717311,246568,0.6426,0.6426,100,100,0,49.8543417366947,49.8543417366947,246568,165.652577031,165.652577031,246568,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246568,0.233697478991597,3.86032212885154,152.002731092437,176.890266106443,0.233697478991597,3.86032212885154,152.002731092437,176.890266106443,246568,538.973389355742,538.973389355742,246568,0,0,246568,1.55617802677,95975.7236228,34551.2605042,1.55617802677,95975.7236228,34551.2605042,246568,0,0,0,0,0,0,246568,1.00828048494958,1.00828048494958,246568,1160.52896298,23.169900269,16.3965501945,9.61479160566,1160.52896298,23.169900269,16.3965501945,9.61479160566,100,0,100,0,100,0,100,0,100,0,100,0
"410",9895504,914,"NLA12_VA-119",1,-76.61317204,37.29642181,336142,3.24,3.24,93.0277777778,93.0277777778,1,52,52,336142,7.41174444444,7.41174444444,336142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,336142,9.64325044937088,1.98245115452931,152.4,11.5383303730018,9.64325044937088,1.98245115452931,152.4,11.5383303730018,336142,563.173888888889,563.173888888889,336142,0,0,336142,0,0,0,0,0,0,336142,0,0,0,0,0,0,336142,4.9092122823581,4.9092122823581,336142,1203.78449147,31.2061951103,15.2837537914,-1.65944447491,1203.78449147,31.2061951103,15.2837537914,-1.65944447491,100,0,100,0,100,0,100,0,100,0,100,0
"411",9900875,124,"NLA12_GA-101",1,-81.41324075,31.05990761,226340,2.1906,2.493,98.8907148726,98.5920577617,0,29.6672144617913,29.5776173285199,226340,2.47970036101,2.47675431389,226340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6583604189128,66.3416395810546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6346074804615,67.3653925194917,0,226340,1.21131407942238,11.2547292418773,72.678844765343,18.4224657039711,1.23451930977814,11.4703368940016,74.0711585866886,18.7753861955629,226340,782.012996389892,798.394823336072,226340,0,0,226340,0,0,0,0,0,0,226340,0,0,0,0,0,0,226340,4.55928816303249,4.88946549560394,226340,1207.72021304,24.3905621477,19.8332177551,15.2733063006,1207.68370544,24.3903860619,19.8331442365,15.2731403783,100,0,100,0,100,0,100,0,100,0,100,0
"412",9920726,132,"NLA12_GA-114",1,-81.92934836,32.38244403,371067,2.7216,2.7216,100,100,1,45.7046957671958,45.7046957671958,371067,69.9664451058,69.9664451058,371067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,371067,0.31,6.86,152.4,111.55,0.31,6.86,152.4,111.55,371067,568.12962962963,568.12962962963,371067,0,0,371067,0,0,0,0,0,0,371067,0,0,0,0,0,0,371067,2.88194261656746,2.88194261656746,371067,1175.70649247,33.5999984742,18.825697552,3,1175.70649247,33.5999984742,18.825697552,3,93.15476,6.845238,91.46825,8.531746,95.46958,4.530423,93.15476,6.845238,91.46825,8.531746,95.46958,4.530423
"413",9987515,630,"NLA12_NV-137",1,-119.8174513,41.16858314,314279,1.2681,257.0796,100,100,1,59.7955997161107,60.5740117068799,314279,1814.77953901,1612.43364088,314279,0,20.2958927896262,0,79.7041072103737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8580553584102,0,0.14194464158978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314279,1.21220743302853,3.43148247468877,98.0549955889149,182.88,0.650773598296664,14.6714336408801,113.050440028389,182.88,314279,403.743754463598,730.097232079489,314279,0,0,314279,0,0,0,0,0,0,314279,0,0,0,0,0,0,314279,0.399456191416589,0.493373745262598,314279,347.799050254,27.7615237987,7.00343048151,-7.42207958844,354.528352758,28.6415189725,8.50645576664,-7.1389637626,100,0,100,0,100,0,100,0,100,0,100,0
"414",10001770,20,"NLA12_AZ-106",1,-114.7138943,33.40602291,127050,3.9348,3.9348,100,100,0,39,39,127050,70.8577721866,70.8577721866,127050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.1088746569076,0,7.89112534309241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.1088746569076,0,7.89112534309241,127050,0.35,12.27,152.4,182.88,0.35,12.27,152.4,182.88,127050,892.691674290942,892.691674290942,127050,0,0,127050,0,0,0,0,0,0,127050,0,0,0,0,0,0,127050,1.11205297081427,1.11205297081427,127050,91.1679687761,31.2905424419,23.2146313001,15.1351397332,91.1679687761,31.2905424419,23.2146313001,15.1351397332,60.84172,39.15828,62.07685,37.92315,69.16743,30.83257,60.84172,39.15828,62.07685,37.92315,69.16743,30.83257
"415",10001834,23,"NLA12_AZ-123",1,-114.5090632,33.0266436,314856,0.4275,25.0065,100,100,1,35.4063157894737,33.4379701277668,314856,163.430287565,61.1660210526,314856,0,20.788195069282,0,76.9407953931978,0,0,0,0,0,0,0,0,0,0,0,2.27100953752024,0,0,0,0,0,21.6842105263158,0,0,0,0,0,0,0,0,0,0,0,78.3157894736842,0,0,314856,0.147421765882753,3.300820861678,77.8579875283447,182.88,NA,14.16,38.1,182.88,314856,350.751232679503,726.606315789474,314856,0,0,314856,0,0,0,0,0,0,314856,0,0,0,0,0,0,314856,0.0953276674673385,1.51706911174737,314856,98.9159247313,41.1835307716,23.3275797584,5.71884829599,92.082654692,41.7248424893,23.4838778888,5.48421054137,100,0,100,0,100,0,100,0,100,0,100,0
"416",10022260,877,"NLA12_UT-173",1,-113.7781188,37.25249786,314883,6.7041,797.7825,100,100,1,62.2353336018258,63.1101435541642,314883,1828.65311591,1167.78771379,314883,0,25.7578475336323,0,49.2351862819753,17.6213441633528,0,0,0,0,0,0,0,0,0,0,7.38562202103957,0,0,0,84.078399785206,0,0,15.9216002147939,0,0,0,0,0,0,0,0,0,0,0,0,0,314883,0.497982694531404,4.84877978396367,69.109924201145,182.88,0.344063632702376,14.5536447845348,59.0347831923748,182.88,314883,311.548651042107,425.930863203114,314883,0.032076411804,0,314883,0.00752084684736,46486.1158022,31799.3728366,0.149162452827,2767377.0797,2002535.21278,314883,0.00752084684736,46486.1158022,31799.3728366,0.149162452827,2767377.0797,2002535.21278,314883,0.913234374833742,0.480103448417237,314883,486.96507707,29.5899744705,10.766310465,-5.32046015892,288.855553429,34.788374312,14.9287543763,-1.82155993752,100,0,100,0,100,0,99.20512,0.7948783,99.24934,0.7506557,99.1688,0.831204
"417",10037090,891,"NLA12_UT-343",1,-110.1185889,40.9225409,299934,3.1851,3.1851,100,100,1,65.0327776207968,65.0327776207968,299934,2865.81379486,2865.81379486,299934,0,98.7849675049449,0,0,0,0,0,0,1.2150324950551,0,0,0,0,0,0,0,0,0,0,98.7849675049449,0,0,0,0,0,0,1.2150324950551,0,0,0,0,0,0,0,0,0,299934,0.587770556654422,3.72290760101724,141.593639446171,177.150864651031,0.587770556654422,3.72290760101724,141.593639446171,177.150864651031,299934,603.318168974287,603.318168974287,299934,0,0,299934,0.313961885027,1858875.38853,1520017.89583,0.313961885027,1858875.38853,1520017.89583,299934,0.313961885027,1858875.38853,1520017.89583,0.313961885027,1858875.38853,1520017.89583,299934,0.886526098053122,0.886526098053122,299934,567.592101257,22.1153146788,1.90130623878,-16.6981350661,567.592101257,22.1153146788,1.90130623878,-16.6981350661,100,0,100,0,100,0,100,0,100,0,100,0
"418",10037152,864,"NLA12_UT-122",1,-110.0193773,40.83133152,299948,2.0682,2.0682,100,100,1,65.2567449956484,65.2567449956484,299948,3339.16428634,3339.16428634,299948,0,83.2027850304613,0,0,0,0,0,0,16.7972149695387,0,0,0,0,0,0,0,0,0,0,83.2027850304613,0,0,0,0,0,0,16.7972149695387,0,0,0,0,0,0,0,0,0,299948,0.56,4.77,128.57,169.13,0.56,4.77,128.57,169.13,299948,363.393385552654,363.393385552654,299948,0,0,299948,0,0,0,0,0,0,299948,0,0,0,0,0,0,299948,0,0,299948,887.179855466,16.6764581853,-0.290000106014,-17.4877721373,887.179855466,16.6764581853,-0.290000106014,-17.4877721373,100,0,100,0,100,0,100,0,100,0,100,0
"419",10037184,863,"NLA12_UT-118",1,-110.3898186,40.8207594,299956,0.2448,9.3501,100,100,1,65,65.3184137068053,299956,3540.38434498,3307.00481618,299956,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299956,0.813516219077871,9.44845990951968,114.459446529984,152.936691693137,0.56,4.77,128.57,169.13,299956,372.685436519396,614.875,299956,0,0,299956,0,0,0,0,0,0,299956,0,0,0,0,0,0,299956,0,0,299956,938.90639614,16.0634227434,-1.04664036131,-17.2028200183,857.321577857,17.5161767847,0.26863325946,-16.8272052232,100,0,100,0,100,0,100,0,100,0,100,0
"420",10038624,884,"NLA12_UT-229",1,-109.8461084,40.88926752,299962,0.7704,0.7704,100,100,1,59.1296728971963,59.1296728971963,299962,2628.10120327,2628.10120327,299962,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299962,0.66,18.14,149.35,182.88,0.66,18.14,149.35,182.88,299962,784.096962616822,784.096962616822,299962,0,0,299962,0,0,0,0,0,0,299962,1.29802699896,1473003.11526,1216828.66044,1.29802699896,1473003.11526,1216828.66044,299962,1.7588402140771,1.7588402140771,299962,491.344383811,23.7898358408,3.27603701787,-16.7101641592,491.344383811,23.7898358408,3.27603701787,-16.7101641592,100,0,100,0,100,0,100,0,100,0,100,0
"421",10038628,861,"NLA12_UT-110",1,-109.1380738,40.87400683,112116,0.1971,0.1971,100,100,0,54,54,112116,1651.21931507,1651.21931507,112116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,112116,0.47,8.77,135.89,179.9,0.47,8.77,135.89,179.9,112116,755.7899543379,755.7899543379,112116,0,0,112116,0,0,0,0,0,0,112116,0,0,0,0,0,0,112116,1.05150349118265,1.05150349118265,112116,217.390275302,17.3394459938,8.75664051265,0.169959729665,217.390275302,17.3394459938,8.75664051265,0.169959729665,100,0,44.74886,55.25114,44.74886,55.25114,100,0,44.74886,55.25114,44.74886,55.25114
"422",10038630,887,"NLA12_UT-290",1,-109.1483089,40.8739496,112115,0.2232,0.2232,100,100,0,54.0120967741936,54.0120967741936,112115,1661.61116935,1661.61116935,112115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,112115,0.47,8.77,135.89,179.9,0.47,8.77,135.89,179.9,112115,500.048387096774,500.048387096774,112115,0,0,112115,0,0,0,0,0,0,112115,0,0,0,0,0,0,112115,1.20446803877419,1.20446803877419,112115,219.277767058,17.3259581212,8.7620324127,0.196726294234,219.277767058,17.3259581212,8.7620324127,0.196726294234,100,0,100,0,100,0,100,0,100,0,100,0
"423",10038640,898,"NLA12_UT-412",1,-109.8118146,40.86378075,299965,3.078,53.1387,100,100,1,58.3514619883041,59.3734735701099,299965,2794.11085243,2590.37931871,299965,0,86.9468014836644,0,0,0,0,0,0,13.0531985163356,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299965,0.613866504073303,11.9048866080653,139.624829192284,176.433883779618,0.66,18.14,149.35,182.88,299965,432.147824466914,448.360526315789,299965,0.15017303773,0,299965,0.0376373528144,43151.9649521,33309.8814988,0.324886289799,376295.555556,270500,299965,0.0564560292216,64948.4658074,48978.2926568,0.649772579597,752591.111111,541000,299965,0.5484438480836,0.761131660976608,299965,575.140724987,22.2103551258,2.34361193344,-16.813170101,495.555732594,24.0075143335,3.4631634881,-16.3121052268,100,0,100,0,100,0,100,0,100,0,100,0
"424",10038730,860,"NLA12_UT-109",1,-109.183908,40.72381895,299985,2.9844,189.7344,100,100,1,52.998492159228,54.1975609061931,299985,2397.6281573,2214.18773221,299985,1.19630388585307,98.8036961141469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299985,0.364630103976928,6.36003173383424,137.251155272845,182.509134221311,0.27,4.77,146.05,182.34,299985,404.518124810261,573.670687575392,299985,0,0,299985,0.0158115766039,70504.2975865,43121.7156193,0.335075727114,626576.759148,448853.799759,299985,0.0158115766039,70504.2975865,43121.7156193,0.335075727114,626576.759148,448853.799759,299985,1.01899016772446,2.06727540465923,299985,465.174581203,25.7482022618,4.86279714955,-13.4152350927,376.675447352,27.3980697102,6.18252550549,-12.474185721,100,0,100,0,100,0,100,0,99.90134,0.09866424,100,0
"425",10053026,910,"NLA12_VA-112",1,-76.61370171,36.70331908,174500,2.1852,2.1852,100,100,0,36.7681219110379,36.7681219110379,174500,17.652693575,17.652693575,174500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,174500,0.850848434925865,15.5282289950577,152.4,33.2436738056013,0.850848434925865,15.5282289950577,152.4,33.2436738056013,174500,653.927924217463,653.927924217463,174500,0,0,174500,0,0,0,0,0,0,174500,0,0,0,0,0,0,174500,5.47533213471993,5.47533213471993,174500,1253.96535526,21.3033298323,15.3338109579,9.35665374296,1253.96535526,21.3033298323,15.3338109579,9.35665374296,100,0,100,0,100,0,100,0,100,0,100,0
"426",10062717,905,"NLA12_VA-106",1,-76.82107103,37.30188244,336397,1.0341,12.5901,100,100,1,49.0191470844212,50.3366931160197,336397,21.0663028094,11.8374586597,336397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,336397,0.380501822860819,9.39646650940024,152.4,130.795490742726,0.2,2.75,152.4,80.54,336397,382.385588676818,500.527415143603,336397,0,0,336397,0.079427486676,32624.7480163,14303.9435747,0.967024465719,397204.177546,174149.579344,336397,0.079427486676,32624.7480163,14303.9435747,0.967024465719,397204.177546,174149.579344,336397,1.96091232025877,2.07223480612707,336397,1195.96026587,31.2980405851,15.1873561247,-1.99092854145,1195.18692036,31.2999992371,15.139751407,-1.83768490473,100,0,100,0,100,0,100,0,100,0,100,0
"427",10081064,195,"NLA12_IL-110",1,-88.10299877,40.48022364,5240,0.036,0.036,100,100,0,33.525,33.525,5240,235.94975,235.94975,5240,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,5240,2.13,0.92,152.4,42.21,2.13,0.92,152.4,42.21,5240,757.85,757.85,5240,0,0,5240,0,0,0,0,0,0,5240,0,0,0,0,0,0,5240,1.0004231929775,1.0004231929775,5240,965.678927613,16.106650734,10.4560521603,4.7975126505,965.678927613,16.106650734,10.4560521603,4.7975126505,100,0,100,0,100,0,100,0,100,0,100,0
"428",10091588,858,"NLA12_UT-105",1,-111.4050319,40.942526,314304,16.9182,1843.3458,100,100,1,67.8757314607937,65.1196897511037,314304,2345.09310435,1760.15476221,314304,4.07296883742594,62.4725973824336,0,7.6819118800173,0,2.21540093019986,0,0,9.91845371606348,0,0,0,0,0,0,13.6386672538598,0,0,0,53.830194701564,0,0,0,0,0,0,0,0,0,0,0,0,0,46.169805298436,0,0,314304,1.21573063388915,5.83331600208701,135.059036318629,165.530113029867,0.953427731765963,6.01686257446951,128.977577481759,148.959543476806,314304,339.803792864041,753.783913182253,314304,0.0449508713992,0.15072525446,314304,0.0113923280157,100513.712814,98603.3484911,0.0591079429254,5390851.9346,5390851.9346,314304,0.00271245905136,8294.14893288,6575.76454727,0,0,0,314304,1.3122686198455,2.54966995246835,314304,672.291667617,25.1104160395,5.06771990243,-12.0400021645,419.694360213,30.1130971485,7.53191776992,-11.6407650235,94.38238,5.617619,97.49973,2.500266,99.1648,0.8351952,95.34934,4.650658,95.95345,4.046555,96.34575,3.654252
"429",10091860,870,"NLA12_UT-147",1,-111.097613,40.68036901,126256,0.234,0.234,100,100,0,63.0269230769231,63.0269230769231,126256,3082.12630769,3082.12630769,126256,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,126256,1.14,15.35,96.66,132.51,1.14,15.35,96.66,132.51,126256,287.038461538462,287.038461538462,126256,0,0,126256,0,0,0,0,0,0,126256,0,0,0,0,0,0,126256,0,0,126256,1260.88801551,8.08235510312,1.68170090272,-4.72045668454,1260.88801551,8.08235510312,1.68170090272,-4.72045668454,100,0,100,0,100,0,100,0,100,0,100,0
"430",10093686,872,"NLA12_UT-159",1,-110.9631214,40.70452574,126264,0.369,0.369,100,100,0,62,62,126264,3246.81441463,3246.81441463,126264,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,126264,1.14,15.35,96.66,132.51,1.14,15.35,96.66,132.51,126264,337.617073170732,337.617073170732,126264,0,0,126264,0,0,0,0,0,0,126264,0,0,0,0,0,0,126264,0.69138610217561,0.69138610217561,126264,1068.17747654,7.63263691461,0.605138158944,-6.42521804483,1068.17747654,7.63263691461,0.605138158944,-6.42521804483,100,0,100,0,100,0,100,0,100,0,100,0
"431",10106615,221,"NLA12_IN-130",1,-86.64595821,38.12291459,254498,6.1893,23.8104,100,100,1,22.603606223644,22.8055639552464,254498,189.52146583,174.448748001,254498,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,254498,0.558248412458421,4.49271545207136,95.0206561838524,157.452016933777,0.619651010615094,4.97116475207212,93.8909146430129,165.01201686782,254498,364.360447535531,422.39144976007,254498,0,0,254498,0.0419984544569,301500.755972,94283.7415583,0.161569159679,1159881.34361,362712.035287,254498,0.0419984544569,301500.755972,94283.7415583,0.161569159679,1159881.34361,362712.035287,254498,1.66074952430073,1.23098421515923,254498,1209.75051454,30.8277170978,12.9115041094,-5.37782364855,1208.80777815,30.8668745831,12.981036697,-5.44080273203,100,0,100,0,100,0,100,0,100,0,100,0
"432",10107773,206,"NLA12_IN-104",1,-87.11795032,38.21375521,254505,1.0827,1.0827,100,100,1,26,26,254505,162.149193682,162.149193682,254505,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,254505,0.42,3.43,97.53,140.66,0.42,3.43,97.53,140.66,254505,426.838736492103,426.838736492103,254505,0,0,254505,0,0,0,0,0,0,254505,0,0,0,0,0,0,254505,2.2618018264921,2.2618018264921,254505,1188.29291345,31.314296881,13.1563439952,-5.20756426753,1188.29291345,31.314296881,13.1563439952,-5.20756426753,100,0,100,0,100,0,100,0,100,0,100,0
"433",10108339,240,"NLA12_IN-174",1,-87.34409037,38.00054365,1688,5.1642,5.1642,100,100,0,21.8534332520042,21.8534332520042,1688,132.703353085,132.703353085,1688,0,0,0,0,0,75.6012547926107,0,0,0,0,24.3987452073893,0,0,0,0,0,0,0,0,0,0,0,0,75.6012547926107,0,0,0,0,24.3987452073893,0,0,0,0,0,0,0,1688,0.34177762286511,2.45169048448937,146.386730568142,121.400059254096,0.34177762286511,2.45169048448937,146.386730568142,121.400059254096,1688,420.545660508888,420.545660508888,1688,0,0,1688,0,0,0,0,0,0,1688,0,0,0,0,0,0,1688,1.61704945656152,1.61704945656152,1688,1189.03642697,19.2354040143,13.5739161371,7.90963632839,1189.03642697,19.2354040143,13.5739161371,7.90963632839,100,0,100,0,100,0,100,0,100,0,100,0
"434",10121264,262,"NLA12_KS-121",1,-95.73481047,38.46591903,278053,2.5659,6.1497,100,100,1,15,15,278053,341.470379043,340.15316731,278053,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278053,0.99,1.29,117.39,87.93,0.99,1.29,117.39,87.93,278053,534.202546465681,550.929147667485,278053,0,0,278053,0,0,0,0,0,0,278053,0.16260955819,174300.229279,31891.5264159,0.389726801512,417745.866947,76434.5142055,278053,2.7407678476511,1.97606423862154,278053,979.404853998,32.188380418,12.6733884282,-7.61697632633,980.052492546,32.1872680969,12.6883580323,-7.61704653869,100,0,100,0,100,0,100,0,100,0,100,0
"435",10144793,199,"NLA12_IL-116",1,-88.70869133,37.69361669,882,1.1169,1.1169,100,100,0,14,14,882,140.755269944,140.755269944,882,0,0,0,0,0,0,0,66.6398066075745,0,0,33.3601933924255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6398066075745,0,0,33.3601933924255,0,0,0,0,0,0,0,882,0.439339242546334,2.41615632554392,140.4870910556,107.171377921031,0.439339242546334,2.41615632554392,140.4870910556,107.171377921031,882,504.281224818695,504.281224818695,882,0,0,882,0,0,0,0,0,0,882,0,0,0,0,0,0,882,2.20779805170024,2.20779805170024,882,1188.92045206,19.1692087587,13.3272155459,7.47561542571,1188.92045206,19.1692087587,13.3272155459,7.47561542571,100,0,100,0,100,0,100,0,100,0,100,0
"436",10162646,252,"NLA12_IN-202",1,-85.80769688,38.4641338,688,0.1809,0.1809,100,100,0,22,22,688,168.533134328,168.533134328,688,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,688,0.42,3.43,97.53,140.66,0.42,3.43,97.53,140.66,688,444.353233830846,444.353233830846,688,0,0,688,0,0,0,0,0,0,688,0,0,0,0,0,0,688,3.37877681006468,3.37877681006468,688,1153.50373134,19.1638684629,13.3747029138,7.57871282871,1153.50373134,19.1638684629,13.3747029138,7.57871282871,100,0,100,0,100,0,100,0,100,0,100,0
"437",10187680,269,"NLA12_KY-101",1,-83.71182785,36.67911865,254673,7.1856,11.8629,100,100,1,37,37,254673,504.482445186,478.792845691,254673,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,254673,1.1,9.14,110.99,181.35,1.1,9.14,110.99,181.35,254673,330.277217206585,382.884769539078,254673,0,0,254673,0.084296419931,1174950.81304,1174950.81304,0.139167223336,1939757.84903,1939757.84903,254673,0.084296419931,1174950.81304,1174950.81304,0.139167223336,1939757.84903,1939757.84903,254673,0.824290171102344,0.852945284750751,254673,1295.37112441,29.7360670794,13.3747085792,-3.40751840699,1285.70173877,29.910608768,13.3530420258,-3.33161325678,100,0,100,0,100,0,100,0,100,0,100,0
