SITE_ID,pet_201110,pet_201111,pet_201112,pet_201201,pet_201202,pet_201203,pet_201204,pet_201205,pet_201206,pet_201207,pet_201208,pet_201209,E_avg_11_12,precip_201110,precip_201111,precip_201112,precip_201201,precip_201202,precip_201203,precip_201204,precip_201205,precip_201206,precip_201207,precip_201208,precip_201209,precip_201210,precip_201211,precip_201212,Precip_PT_avg_11_12,Precip_WY_11_12,VP_201110,VP_201111,VP_201112,VP_201201,VP_201202,VP_201203,VP_201204,VP_201205,VP_201206,VP_201207,VP_201208,VP_201209,VP_201210,Vpsat_201110,Vpsat_201111,Vpsat_201112,Vpsat_201201,Vpsat_201202,Vpsat_201203,Vpsat_201204,Vpsat_201205,Vpsat_201206,Vpsat_201207,Vpsat_201208,Vpsat_201209,Vpsat_201210,RH_201110,RH_201111,RH_201112,RH_201201,RH_201202,RH_201203,RH_201204,RH_201205,RH_201206,RH_201207,RH_201208,RH_201209,RH_201210,RH_PT_avg_11_12,tmean_201110,tmean_201111,tmean_201112,tmean_201201,tmean_201202,tmean_201203,tmean_201204,tmean_201205,tmean_201206,tmean_201207,tmean_201208,tmean_201209,tmean_201210,tmean_201211,tmean_201212,TMEAN_PT_avg_11_12,tdmean_201110,tdmean_201111,tdmean_201112,tdmean_201201,tdmean_201202,tdmean_201203,tdmean_201204,tdmean_201205,tdmean_201206,tdmean_201207,tdmean_201208,tdmean_201209,tdmean_201210,tdmean_201211,tdmean_201212,WaterYearPrecip_Avg_Ws,HmaUS_Avg_Ws,HmaUS_PrecipWeighted_Avg_Ws,HmaCIUS_Avg_Ws,OmaUS_Avg_Ws,OmaUS_PrecipWeighted_Avg_Ws,OmCIUS_Avg_Ws,WaterYearPrecip_Site,HmaUs_Site,OmaUS_Site
NLA12_WA-121,35.44912701,17.00704675,13.57294664,14.79012383,20.49388506,29.77503469,49.81295507,71.87228239,86.45838193,105.0135914,97.70228148,62.00329906,50.32924628,76.09999847,166.4400024,41.65000153,122.9100037,100.6399994,162.6399994,88.41000366,83.41999817,104.3799973,41.95000076,0,8.229999542,146.3300018,202.6900024,274.019989,87.9307697,1143.100006,9.798784914,6.658766273,6.408624769,5.933478042,6.268865106,6.481846913,7.885270479,8.562512521,10.5850001,12.84528861,12.9133294,10.99149352,9.115064554,13.06329257,9.297740928,8.104547505,8.104547505,9.364686109,9.183973947,12.26345575,13.9504558,15.57260861,19.18413915,21.275557,17.8955526,13.18003934,0.750100701,0.716170339,0.790744303,0.732117128,0.669415401,0.705778016,0.642989272,0.613780126,0.679719138,0.669578578,0.606956114,0.614202521,0.691580983,2.663914971,11.07499981,6.009999752,4.014999866,4.014999866,6.114999771,5.829999924,10.11999989,12.07500076,13.76500034,17.02499962,18.67000008,15.93000031,11.21000004,7.894999981,5.010000229,10.45038462,6.78000021,1.210000038,0.670000017,-0.409999996,0.360000014,0.829999983,3.619999886,4.809999943,7.920000076,10.81999969,10.89999962,8.479999542,5.71999979,4.070000172,1.559999943,992.6064995,-75.12632198,-75.12628959,4.837502632,-10.00976179,-10.00975059,0.621619272,992.5480227,-75.1290741,-10.01045227
NLA12_WA-124,30.58671292,12.04236287,9.01991664,9.427129454,13.78232684,24.49194032,44.44716422,70.70229146,91.27091667,139.4005948,120.2105411,69.47858113,52.90503987,27.01000023,33.65000153,21.37000084,43,28.76000023,85.55000305,41.29000092,24.02000046,75.88999939,30.29999924,0,0.050000001,40.97000122,76.59999847,87.59999847,34.75846209,451.8600071,6.672916329,4.197244567,3.633641628,3.579321704,4.241033703,4.456337414,5.60620387,5.368571057,8.462679805,10.42902116,7.890755664,6.345165025,5.861638514,11.16993769,6.33839938,5.115796518,4.864870436,6.006106828,7.387259979,10.82652266,13.66536557,16.40814318,25.40676845,26.1007405,20.08849604,11.65462753,0.597399602,0.662193137,0.710278764,0.735748619,0.706120258,0.603246322,0.517821284,0.392859674,0.515760968,0.410482001,0.302319226,0.315860631,0.50294516,2.581077281,8.720000267,0.515000105,-2.465000153,-3.154999971,-0.24000001,2.684999943,8.255000114,11.76000023,14.57500076,21.53499985,21.97500038,17.75499916,9.354999542,2.809999943,-0.894999981,8.559230786,1.24000001,-5.159999847,-7.090000153,-7.289999962,-5.019999981,-4.349999905,-1.200000048,-1.799999952,4.639999866,7.699999809,3.630000114,0.529999971,-0.579999983,-0.200000003,-3.609999895,421.0540048,-106.5356591,-106.604701,2.302788271,-13.73404618,-13.74340128,0.285306824,391.2178602,-105.5751038,-13.60420609
NLA12_WA-125,35.98490716,16.85090033,14.21171881,15.38988936,20.84831879,29.87331854,47.33114564,66.60323719,78.32942224,92.64524729,85.85483114,56.77202922,46.72458048,193.0200043,291.5700073,153.5700073,323.0100098,258.2799988,441.1499939,212.4199982,126.6299973,160.5,30.38999939,7.809999943,12.98999977,391.4100037,445.4500122,462.6799927,200.21154,2602.75002,10.21963692,7.420946287,6.937159345,6.602434729,6.91763002,6.888428466,8.346565321,8.711241722,10.75029629,12.41077558,13.06760009,11.4195264,9.399924726,13.20176155,9.052821843,8.317760463,8.291912587,9.448168566,9.205997432,11.6779849,13.011702,14.23619239,17.07993204,18.81120037,16.37649774,12.84104742,0.774111613,0.819738466,0.834017687,0.796249919,0.732166236,0.748254441,0.714726504,0.66949287,0.755138453,0.726629096,0.69467125,0.697311879,0.73202165,2.594138348,11.23500061,5.619999886,4.389999866,4.345000267,6.245000362,5.865000248,9.385000229,11.01499939,12.38500023,15.19999981,16.71500015,14.54500008,10.81500053,7.979999542,5.429999828,9.827692435,7.400000095,2.75,1.789999962,1.090000033,1.75,1.690000057,4.440000057,5.059999943,8.149999619,10.30000019,11.07999992,9.050000191,6.170000076,5.420000076,3.079999924,2291.483921,-64.2218895,-64.22231018,5.497303648,-8.711015518,-8.711070772,0.742426218,2244.392058,-64.23427582,-8.712040901
NLA12_WA-126,25.04390721,10.24130072,8.366111776,9.008750604,12.02847186,20.67205641,36.68341721,56.37141951,71.18462754,107.4219355,89.60488609,54.74185585,41.78072836,75.52999878,184.5800018,72.98000336,144.0700073,93.87000275,276.3999939,131.9900055,70.69000244,202.6399994,42.65000153,2.380000114,6.539999962,146.6199951,199.3099976,234.1300049,111.6107701,1450.940012,5.794739042,3.764225598,3.35143529,3.238765706,3.727690641,3.987309547,4.999836038,5.025398955,8.335032728,10.84474252,8.289044956,6.588418761,5.291394401,9.003301941,5.304827985,4.752298408,4.669411641,5.156856303,6.092573227,8.741263785,10.65299735,12.53474735,19.42822841,19.35471367,15.69901913,9.108823238,0.643623759,0.709584855,0.705224084,0.693613233,0.722861065,0.654454103,0.571980913,0.47173568,0.664954187,0.558195132,0.428270089,0.419670726,0.580908671,2.175527924,5.539999962,-1.964999914,-3.474999905,-3.714999914,-2.355000019,-0.040000081,5.110000134,8.015000343,10.44999981,17.22500038,17.16500092,13.89000034,5.710000038,0.935000002,-2.335000038,5.50423093,-0.74000001,-6.619999886,-8.159999847,-8.609999657,-6.75,-5.849999905,-2.779999971,-2.710000038,4.420000076,8.279999733,4.340000153,1.059999943,-2,-2.049999952,-5.360000134,1277.527881,-119.9872949,-120.0062464,2.096359048,-15.39108285,-15.39364964,0.366890473,1229.615349,-118.8676682,-15.23925972
NLA12_WA-129,29.42181792,13.75656657,11.94428843,12.24383163,15.67121787,23.46258878,38.15204399,56.14364429,68.49742607,94.959243,86.41207978,54.99459027,42.13827822,179.3300018,374.0299988,206.3899994,426.0100098,266.3999939,517.8400269,188.7100067,105.2699966,94,24.46999931,3.670000076,3.769999981,337.3399963,399.8900146,562.1500244,209.7869254,2727.23003,8.152441912,5.337579903,4.873765174,4.838273505,5.177496997,5.173738641,6.331640102,6.372292686,8.387042175,11.00626619,9.361488718,7.389846416,6.518738699,10.55648611,7.057859083,6.614135079,6.222150934,6.772724304,7.013303363,9.307278438,10.99149352,12.57631672,17.81018532,19.14170594,15.8929164,10.87760794,0.772268521,0.756260481,0.736871128,0.777588579,0.764462979,0.737703529,0.680289103,0.579747664,0.666891775,0.61797595,0.489062404,0.464977367,0.599280534,2.360926957,7.880000114,2.034999847,1.11500001,0.254999995,1.449999928,1.944999933,6.025000095,8.479999542,10.5,15.8550005,16.98999977,14.07999992,8.324999809,3.505000114,0.11500001,7.302692266,4.099999905,-1.879999995,-3.130000114,-3.230000019,-2.299999952,-2.309999943,0.5,0.589999974,4.510000229,8.5,6.110000134,2.690000057,0.910000026,1.169999957,-1.629999995,2412.659961,-88.93081665,-88.93081665,4.516670227,-12.06488419,-12.06488419,0.624346793,2412.659961,-88.93081665,-12.06488419
NLA12_WA-131,29.10706961,11.18722791,8.175299701,8.290203349,12.76534718,23.21482689,43.35351782,70.2055752,88.14576769,129.968546,112.2703165,63.57497355,50.02155595,31.5,49.47000122,40.54000092,64.37000275,28.51000023,61.97000122,29.38999939,6.260000229,38.34999847,41.06999969,0,1.539999962,51.36000061,78.01999664,112.2099991,34.17923113,444.3300047,6.579089653,3.945885196,3.341279199,3.089119597,3.835392007,4.194132313,5.177496997,5.110220327,7.535985505,9.932816821,7.868835807,7.025654642,5.823922751,10.61358295,5.87215391,4.616573451,4.223782108,5.523971377,6.956738094,10.50675173,13.49149907,15.71932904,23.56031918,24.29903177,18.32788558,10.76840209,0.619874521,0.671965561,0.7237574,0.731363389,0.694317864,0.60288777,0.492778085,0.378773352,0.479408853,0.421590928,0.323833307,0.383331433,0.540834444,2.410733638,7.960000038,-0.555000067,-3.870000124,-5.074999809,-1.405000091,1.829999924,7.809999943,11.56499958,13.90999985,20.30999947,20.80999947,16.30500031,8.175000191,2.120000124,-2.835000038,7.52076913,1.039999962,-5.989999771,-8.199999809,-9.229999542,-6.369999886,-5.170000076,-2.299999952,-2.480000019,2.970000029,6.980000019,3.589999914,1.970000029,-0.670000017,-1.5,-5.349999905,420.7722251,-100.4121328,-100.4239697,3.661153284,-13.00154427,-13.00320258,0.548163367,404.0396477,-99.87289429,-12.92680073
NLA12_WA-133,33.38120213,16.54875475,13.98139689,14.92463872,20.39183094,30.97122714,46.23318998,67.85756279,83.05317753,95.7101922,87.99048807,55.66245042,47.2255093,53.25,109.6900024,43.99000168,80.19999695,81.68000031,67.66999817,48.86000061,25.19000053,58.79999924,32.04000092,0.400000006,1.840000033,146.6399994,94.11000061,130.1100006,57.71153848,750.2500002,9.699325364,6.883572244,6.777510339,6.023311483,6.725030962,6.630546815,7.984526149,8.381248905,10.28900996,12.36969553,12.67658569,10.83016458,9.183973947,12.32464777,9.187117312,8.615791063,8.384145092,9.41598145,9.604040647,11.24505007,12.96884992,14.70807966,17.20617938,18.96079466,15.96488883,12.41900636,0.786986009,0.749263562,0.786638196,0.718416895,0.714214551,0.690391374,0.710048074,0.646259996,0.699548153,0.718910065,0.668568271,0.678373943,0.739509561,2.512734923,10.19499969,5.835000038,4.900000095,4.505000114,6.195000172,6.484999657,8.819999695,10.96500015,12.88500023,15.31500053,16.84000015,14.14999962,10.31000042,7.5,5.095000267,9.800000043,6.630000114,1.679999948,1.460000038,-0.200000003,1.350000024,1.149999976,3.799999952,4.5,7.5,10.25,10.61999989,8.260000229,5.829999924,4.050000191,2,605.8499524,NA,NA,NA,NA,NA,NA,601.322117,NA,NA
NLA12_WA-138,35.54639811,16.86128988,13.48596204,14.74094905,20.68186691,29.805429,49.97758379,73.04110205,88.26895409,109.6725225,102.154611,63.78498614,51.50180455,99.98000336,170.1000061,55.61999893,159.7599945,112.8899994,216.4600067,92.30000305,71.93000031,106.7300034,28.94000053,0,6.820000172,162.4900055,204.0099945,240.4900055,98.77077092,1284.020022,10.21272252,6.996044365,6.560466976,6.228805211,6.625854024,6.729786703,8.141149901,8.639565501,10.69974618,12.99883345,12.87076689,11.13254963,9.272350927,13.07621893,9.15572786,7.973442751,8.012295061,9.425627141,9.190261639,12.33282749,14.24549628,15.99066336,20.13913055,22.31552956,18.4388763,13.43398471,0.781014954,0.764116679,0.822789751,0.77740587,0.702961609,0.732273679,0.660120309,0.606476976,0.669124597,0.645451571,0.576762781,0.603754234,0.69021598,2.727022,11.09000015,5.785000324,3.779999971,3.849999905,6.210000038,5.840000153,10.20499992,12.39500046,14.17499924,17.79500008,19.43499947,16.39999962,11.5,7.885000229,5.130000114,10.65076918,7.389999866,1.909999967,1,0.270000011,1.139999986,1.360000014,4.079999924,4.940000057,8.079999924,11,10.85000038,8.670000076,5.96999979,4.489999771,1.840000033,1109.810775,-74.05858612,-74.05818323,5.278739539,-9.853199699,-9.853136184,0.691246791,1117.213453,-73.97354889,-9.840683937
NLA12_WA-141,34.03344232,16.29918339,13.4791869,14.51051681,19.88808834,29.48108974,47.64202398,70.48793969,85.09957731,103.9967572,95.05966031,59.60863683,49.13217524,109.9100037,209.8500061,97.26000214,216.3800049,104.1100006,231.6799927,111.2200012,59.49000168,62.25,23.73999977,0.49000001,0.810000002,229.3099976,249.0599976,263.0100098,112.0384623,1456.50001,10.11636166,7.155268454,6.625854024,6.34065384,6.682364678,6.649347859,8.158093312,8.468523462,10.60643061,12.86226912,12.83680668,10.80106057,9.234382288,12.45197749,8.750288337,7.874310617,7.792545772,8.984794448,9.074563298,11.74830678,13.79142288,15.49218238,19.1902092,20.83389306,17.21719577,12.66820335,0.812430128,0.81771802,0.84145195,0.81368195,0.74374152,0.732745769,0.69440588,0.614042767,0.684631148,0.670251637,0.616150167,0.627341451,0.728941748,2.618862217,10.35000038,5.125,3.599999905,3.450000048,5.509999752,5.654999733,9.475000381,11.89999962,13.68499947,17.03000069,18.33499908,15.32499981,10.61000061,7.345000267,4.840000153,10.00384611,7.25,2.230000019,1.139999986,0.519999981,1.25999999,1.190000057,4.110000134,4.650000095,7.949999809,10.84000015,10.81000042,8.220000267,5.909999847,4.730000019,2.269999981,1237.842859,NA,NA,NA,NA,NA,NA,1245.424748,NA,NA
NLA12_WA-146,25.4997034,11.98385664,11.10823823,11.18928219,13.80159986,20.10473037,33.82878019,47.70156176,58.0350375,88.89813059,80.26095839,51.92090421,37.86106528,126.8700027,271.730011,148.2200012,284.8999939,209.2100067,381.769989,118.4899979,98.88999939,98.73000336,16.09000015,3.25999999,3.650000095,268.1000061,241.1399994,383.2799988,156.146924,2029.910011,6.801485758,4.562595148,4.035130381,3.963590844,4.495920494,3.981367932,5.434964372,5.411447687,7.493969484,10.52804084,8.801585724,6.883572244,5.886903996,9.040419357,6.062183766,6.138413894,5.648747095,5.874259025,5.878471337,8.127054795,9.16199764,10.46782208,16.5671849,17.69692631,14.95407574,9.604040959,0.752341843,0.752632273,0.657357169,0.701676102,0.765359593,0.677279467,0.668749567,0.590640589,0.715905317,0.635475544,0.497351098,0.460314122,0.612961151,2.203077369,5.600000381,-0.110000014,0.065000057,-1.095000148,-0.550000072,-0.539999962,4.055000305,5.794999599,7.755000114,14.72499943,15.75500011,13.13999939,6.485000134,1.810000062,-1.720000029,5.467692256,1.50999999,-4.03000021,-5.690000057,-5.929999828,-4.230000019,-5.869999886,-1.629999995,-1.690000057,2.890000105,7.840000153,5.210000038,1.679999948,-0.519999981,-0.779999971,-3.680000067,1759.210862,-91.36608436,-91.36867923,5.20592848,-12.33920146,-12.33956092,0.759029065,1753.879069,-88.83435059,-11.9898901
NLA12_WA-147,30.38865651,12.01363863,9.288050947,9.204667896,14.05897458,25.09843524,45.42761408,73.13523083,93.4713844,140.2608853,121.6287351,69.44014563,53.61803493,27.40999985,28.25,27.94000053,35.47999954,28.32999992,68.48999786,28.30999947,9.329999924,38.84999847,44.5,0,0.930000007,40.77000046,68.13999939,102.1800003,29.12230739,378.589996,6.883572244,4.206593499,3.708150405,3.415543185,4.304302365,4.426855939,5.466462686,5.349182689,8.096121845,10.42902116,8.283312358,6.91763002,6.1713464,11.11017083,6.354196089,5.337579949,4.762751672,6.164747186,7.596753516,11.06553315,14.11573707,16.74909577,25.46917296,26.34114401,20.06322374,11.55389702,0.619573933,0.662018207,0.694725033,0.717136525,0.698212309,0.582729969,0.494008071,0.378951709,0.483376653,0.409476239,0.314462893,0.34479155,0.534135486,2.570047956,8.640000343,0.550000072,-1.879999876,-3.444999933,0.124999881,3.085000038,8.579999924,12.25500011,14.89500046,21.57500076,22.125,17.73500061,9.225000381,2.859999895,-1.264999866,8.728077136,1.679999948,-5.130000114,-6.820000172,-7.909999847,-4.820000172,-4.440000057,-1.549999952,-1.850000024,4,7.699999809,4.329999924,1.75,0.140000001,-0.579999983,-3.880000114,333.6257979,-101.0481518,-101.0641281,3.330587418,-13.04889708,-13.05109639,0.455767089,333.786565,-101.2032013,-13.07265854
NLA12_WA-151,30.26588968,13.27496517,10.99557002,11.3374774,15.85160952,23.70371781,43.12222044,65.83115494,78.10560258,104.0096277,96.082152,59.72711742,46.02559206,200.1699982,393.7000122,193.2200012,495.1799927,306.0799866,494.9100037,206.8300018,174.1100006,171.5099945,76.31999969,4.21999979,11.47000027,368.9899902,358.2000122,488.1000061,238.2084601,3096.709981,8.844032729,6.242132913,5.745015101,4.87020551,5.976104786,5.993232295,6.996044365,7.641950891,9.285038159,12.80292653,11.61967125,9.240700864,8.012295061,11.10271994,7.203159489,6.604773312,6.166946253,7.120163126,7.127672823,10.41494409,12.53059709,13.7507923,18.69821162,20.70364744,17.1676689,11.27522211,0.796564516,0.866582633,0.869827749,0.789727251,0.83932133,0.840839983,0.671731341,0.609863268,0.675236594,0.684713961,0.561237883,0.538261829,0.71061084,2.526494013,8.630000114,2.325000048,1.095000029,0.129999995,2.159999847,2.175000191,7.680000305,10.44499969,11.8550005,16.61999893,18.23500061,15.28000069,8.86000061,4.565000057,1.070000052,8.114615505,5.28000021,0.300000012,-0.860000014,-3.140000105,-0.310000002,-0.270000011,1.909999967,3.170000076,5.989999771,10.77000046,9.31000042,5.920000076,3.849999905,2.920000076,0.409999996,3544.897272,-95.77221256,-96.4402584,5.037214255,-12.63527301,-12.72693494,0.714504107,2812.795132,-84.35960388,-11.10701656
NLA12_WA-154,35.01230386,16.41447551,13.39999074,14.9752447,19.91216669,29.0196004,48.11191521,70.10768992,84.92624984,106.3872202,98.17284812,62.59626135,49.91966388,68.40000153,121.9400024,52.99000168,115.2300034,72.72000122,156.3000031,94.77999878,63.54999924,65.27999878,27.53000069,0,1.269999981,121.3000031,124.4400024,172.4199982,73.94538568,961.2900139,9.865597198,6.946942534,6.327137545,6.188975168,6.663479965,6.588418761,8.101738258,8.387042175,10.52804084,12.99026018,12.74382785,10.4079116,8.892767795,12.79446879,8.735252143,7.708855426,7.973442751,8.944811926,8.911105201,11.91386499,13.80046682,15.5826872,19.78083474,21.62406583,18.13075437,13.06760009,0.771082986,0.795276704,0.820762253,0.776198608,0.744954731,0.739349229,0.680026025,0.607736121,0.675624217,0.656709403,0.589335417,0.574047355,0.680520351,2.687331857,10.76000023,5.100000381,3.295000076,3.779999971,5.444999695,5.389999866,9.68500042,11.90999985,13.77499962,17.51000023,18.93000031,16.13500023,11.07999992,7.164999962,4.615000248,10.21500006,6.880000114,1.809999943,0.49000001,0.180000007,1.220000029,1.059999943,4.010000229,4.510000229,7.840000153,10.98999977,10.69999981,7.670000076,5.360000134,4.340000153,1.980000019,826.2625287,-72.60903931,-72.61025364,5.641252677,-9.759610176,-9.759777831,0.817348321,824.2584452,-72.35871124,-9.725049019
NLA12_WA-157,31.93993039,15.07858222,12.84920367,13.31167439,17.89540173,26.2451032,44.06501298,66.94900246,79.69755186,107.4536137,98.13200664,62.39068439,48.0006473,232,498.1199951,199.5500031,418.0899963,242.2200012,538.4099731,176.0200043,90.40000153,106.2099991,24.98999977,2.900000095,4.420000076,405.5899963,626.3099976,585.0300293,226.0707669,2938.91997,8.681312313,6.264402611,5.630478969,5.403629138,5.740888784,5.67931243,6.986199188,7.641950891,9.865597198,12.61800922,12.24718416,9.490158596,7.743852716,11.65073944,8.062497495,7.517577524,7.115160842,8.012295061,7.976212373,10.77927796,13.01599514,14.40449072,19.76836644,21.46259062,18.03289821,12.40254968,0.745129728,0.77698041,0.748975179,0.759452844,0.716509906,0.712031245,0.648113836,0.587119986,0.684897327,0.638292964,0.570629351,0.526269182,0.624375868,2.611615048,9.350000381,3.940000296,2.934999943,2.150000095,3.849999905,3.785000086,8.18999958,11.02000046,12.56499958,17.5,18.81000137,16.04999924,10.28999996,6.039999962,2.625,9.264230838,5.010000229,0.349999994,-1.139999986,-1.710000038,-0.870000005,-1.019999981,1.889999986,3.170000076,6.880000114,10.55000019,10.10000038,6.309999943,3.359999895,2.539999962,-0.150000006,2505.913301,-71.81487096,-71.80641343,5.289314496,-9.680249049,-9.679096646,0.724227231,2544.837483,-71.83528137,-9.683199883
NLA12_WA-159,33.70948193,13.82272917,9.909561666,10.61707829,16.55477481,28.47636347,48.89206224,75.93078206,97.63538799,142.8992489,116.6960952,66.97075142,55.1761931,23.45000076,14.02999973,9.890000343,45.08000183,20.73999977,36.09999847,24.93000031,4.239999771,29.53000069,15.76000023,0,0.100000001,32.06000137,22.37999916,55.83000183,19.68538487,255.9100033,7.695432628,4.539158675,3.764225598,3.699804369,4.674553696,4.87020551,6.162548924,6.023311483,8.639565501,10.71416772,9.196552884,7.923737846,6.551173381,12.26752686,7.170360867,5.417318264,5.34724732,7.25388131,8.723239392,12.14188555,15.05643171,18.07313412,26.66474572,25.75167734,19.44050541,12.06143771,0.627301062,0.633044662,0.69485037,0.691908219,0.644421034,0.558302402,0.50754464,0.400049069,0.478033608,0.401810234,0.357124422,0.407589087,0.543150289,2.563138148,10.125,2.259999752,-1.675000072,-1.855000019,2.424999952,5.079999924,9.970000267,13.24499989,16.08499908,22.32500076,21.75500107,17.23500061,9.869999886,4.949999809,0.389999986,9.757307777,3.269999981,-4.099999905,-6.619999886,-6.849999905,-3.700000048,-3.140000105,0.119999997,-0.200000003,4.940000057,8.100000381,5.849999905,3.690000057,0.980000019,0.699999988,-3.039999962,225.4541135,-87.9485574,-87.94672021,2.63519336,-11.74752953,-11.74728264,0.447603303,224.797817,-88.31671143,-11.7970047
NLA12_WA-R08,35.20153198,13.85275429,9.851728161,10.38456695,16.47218651,29.47774892,50.10939729,81.7244465,105.8076993,151.9478933,127.3944151,70.48667937,58.55925397,18.54000092,3.779999971,3.960000038,18.25,16.46999931,23.57999992,20.69000053,4.989999771,28.79000092,22.01000023,0,0,32.04000092,49.97000122,55.93000031,14.85384635,193.1000025,7.647284034,4.505865599,3.966548654,3.846890289,4.941844588,5.080572515,6.331640102,5.849042296,8.509529232,11.03586409,9.021843559,7.706169138,6.593087819,12.8962895,7.271709385,5.478316686,5.291394401,7.264064012,9.071454432,12.41489036,16.1356905,19.44050541,28.0883435,27.91842422,20.44532462,12.60548828,0.592983279,0.619643245,0.724045155,0.727008799,0.68031402,0.560061515,0.510003707,0.362490982,0.437721605,0.39289836,0.323150171,0.376915959,0.523033116,2.658738854,10.88000011,2.4599998,-1.5200001,-2,2.444999933,5.649999619,10.30500031,14.31499958,17.23500061,23.18000031,23.07999992,18.03499985,10.53499985,4.869999886,0.829999924,10.35384614,3.180000067,-4.199999809,-5.920000076,-6.329999924,-2.940000057,-2.559999943,0.5,-0.610000014,4.71999979,8.539999962,5.570000172,3.289999962,1.070000052,0.889999986,-2.289999962,159.6458475,-91.91935974,-91.91724993,2.586513497,-12.09926853,-12.0989939,0.382955175,163.412931,-91.75037384,-12.07716656
NLA12_WA-R09,34.20592278,13.35098869,9.669912918,10.09892799,15.71471182,28.55724147,49.36168841,79.27020166,103.4520795,153.6656074,130.0979288,71.73708684,58.26519152,14.60999966,8.260000229,9.68999958,16.80999947,17.89999962,36.74000168,21.62000084,4.869999886,57.97000122,17.95000076,0,0,30.57999992,48.00999832,53.09999847,18.23076945,237.0000029,7.535985505,4.456337414,3.951779157,3.795391,4.792481605,5.058438161,6.286743584,5.828102601,8.669366015,11.03586409,8.603925829,7.405381718,6.504882258,12.55135987,7.050415609,5.45266208,5.196325589,6.932272442,8.765347992,12.17015514,15.52229904,18.8350651,28.18219047,28.35353186,20.78170801,12.55967469,0.600411875,0.632067336,0.724743089,0.730398997,0.691329091,0.577094961,0.516570538,0.375466455,0.460277996,0.391590005,0.303451643,0.356341342,0.517918053,2.681269605,10.46999931,2.019999981,-1.584999919,-2.25,1.780000091,5.150000095,10.00500011,13.71500015,16.73500061,23.23500061,23.33499908,18.29500008,10.4800005,4.375,0.3950001,10.10653852,2.970000029,-4.349999905,-5.96999979,-6.510000229,-3.359999895,-2.619999886,0.400000006,-0.660000026,4.989999771,8.539999962,4.880000114,2.720000029,0.879999995,0.649999976,-2.49000001,NA,NA,NA,NA,NA,NA,NA,209.8192526,-96.84708405,-12.58692074
NLA12_WA-R10,36.06070983,14.40943818,10.00808801,11.166816,17.07404073,30.40438055,51.87756395,80.84805857,106.4053414,151.4270564,128.1462187,70.95371783,59.06511918,13.07999992,4.840000153,5.150000095,13.05000019,18.70000076,25.90999985,22.31999969,4.150000095,49.84999847,15.10999966,0,0,30.77000046,38.31999969,46.15000153,15.60999995,202.9299993,7.852431835,4.616573532,4.065279759,4.041144116,5.188786784,5.21143272,6.593087819,6.11,8.978633053,11.82294516,9.732377492,8.266136412,6.927388511,13.21480939,7.572922586,5.54592678,5.728525792,7.546522319,9.383892514,12.90054698,15.9958239,19.61310594,28.07130998,28.13096584,20.59350636,12.80715647,0.594214537,0.609615836,0.733020813,0.705442249,0.687573238,0.555359379,0.511070409,0.381974698,0.457787414,0.421175398,0.345966703,0.401395288,0.540899811,2.689743907,11.25,3.039999962,-1.350000024,-0.899999976,2.989999771,6.144999981,10.88499928,14.18000031,17.375,23.17000008,23.20499992,18.14999962,10.77499962,5,1.980000138,10.68576912,3.559999943,-3.869999886,-5.590000153,-5.670000076,-2.269999981,-2.210000038,1.070000052,0,5.5,9.569999695,6.679999828,4.300000191,1.769999981,1.570000052,-1.350000024,171.80621,-94.81948857,-94.81846545,2.692445754,-12.46279695,-12.46264825,0.342775896,172.0464072,-94.70059204,-12.44576454
NLA12_WA-R11,26.01616227,11.38585182,10.11024446,9.883173575,13.94522852,20.92061074,36.84377521,54.27485971,64.16041333,90.68390055,82.8344848,53.40049204,39.53826642,195.6699982,347.0499878,164.0899963,364.8800049,196.1499939,419.3399963,186.6999969,120.4499969,153.3699951,67.22000122,6.960000038,12.26000023,338.6300049,291.2200012,414.5700073,197.9053825,2572.769973,6.15815441,4.57267272,4.50918492,4.047165912,4.439937064,4.336254018,5.040058997,5.245568192,7.251337695,9.291387751,8.521277823,6.481846913,5.490193857,9.425627141,6.070852558,6.038401788,5.289477866,6.166946253,6.182359073,8.747279418,10.14380998,11.10271994,16.18255586,17.75913916,15.27292085,10.05143778,0.65334161,0.753217555,0.746751389,0.765135239,0.719957153,0.701391486,0.576185892,0.517120116,0.653113628,0.574160709,0.479824937,0.424401264,0.546209804,2.229011294,6.210000038,-0.090000033,-0.165000081,-2.004999876,0.129999995,0.164999962,5.120000362,7.289999962,8.630000114,14.36000061,15.81000042,13.46500015,7.154999733,2.235000134,-1.230000019,5.851923181,0.109999999,-4,-4.190000057,-5.650000095,-4.400000095,-4.71999979,-2.670000076,-2.119999886,2.420000076,6,4.739999771,0.829999983,-1.49000001,-0.99000001,-2.529999971,2505.499673,-98.2901001,-98.2901001,5.457315922,-12.98601341,-12.98601341,0.779158592,2505.499673,-98.2901001,-12.98601341
