SITE_ID,VISIT_NO,DATE_COL_iso,dD,d18O,d_excess,E_I,RT,YEAR,SAMPLE_ID,SAMPLED_PHAB,L_LkAreakm2,DDHzSqrtA_sc,DDVrtDix_sc,L_DDHzSqrtA_sc,L_DDVrtDix_sc,URBAN,VertDD_use,HorizDD_use,L_VertDD_use,L_HorizDD_use,ELEV_use,DpthMx_use,LkArea_km2,LATdd_use,LONdd_use,L_DpthMx_use,L_ELEV_use,Lake_Origin_use,ECOWSA9_2015,RT_NLA12_2015,ECOP5_2015,ECOP6_2015,SID,RESAMPLED12,VertDD_CONDc315,HorizDD_CONDc315,Drawdown_CONDus15,RTS12_15
NLA06608-3153,1,9/25/2007,-57.3,-7.12,-0.32,0.22,4.84,2007,,YES,-0.131439179,0.310233302,0.015315315,-0.494533506,-1.596616659,NO,0.566666667,0.266666667,-0.176091259,0.102662342,280.68,37,0.73885773,48.6602893,-122.81678,1.568201724,2.449756012,NATURAL,WMT,S,WEST,WEST,NLA06608-3153,NO,Med,Small,MEDIUM,2
NLA06608-3157,1,7/11/2007,-123.5,-16.21,6.18,0.06,0.67,2007,,YES,1.367704681,8.594008049,0.555160142,0.934700808,-0.247828474,NO,15.6,41.5,1.195899652,1.62838893,980.2,28.1,23.31871858,43.5494252,-115.7987142,1.44870632,2.99175754,MAN-MADE,WMT,S,WEST,WEST,NLA06608-3157,NO,Large,Large,LARGE,2
NLA06608-3160,1,8/15/2007,-21.5,-2.78,0.71,0.34,1.01,2007,,YES,-0.534270045,0.610448558,0.03030303,-0.207294221,-1.394662299,NO,0.2,0.33,-0.522878745,0.123851641,391.66,6.6,0.29223347,41.03542015,-96.83772744,0.819543936,2.594016662,MAN-MADE,TPL,S,CENPL,CENPL,NLA06608-3160,YES,Small,Small,SMALL,2
NLA06608-3169,1,8/21/2007,18.67,3.36,-8.23,0.65,0.36,2007,,NOT DONE,3.223987869,,,,,YES,,,,,4.52,2,1674.896089,26.96218896,-80.86112023,0.301029996,0.741939078,NATURAL,CPL,S,CPL,CPL,NLA06608-3169,NO,Not Assessed,Not Assessed,NOT ASSESSED,2
NLA06608-3228,1,10/9/2007,-12.86,-1.72,0.91,0.22,1.01,2007,,YES,1.003463201,0.828369597,0.037037037,-0.07656448,-1.327560043,NO,0.5,2.63,-0.22184875,0.559906625,500.44,13.5,10.08006194,32.570246,-99.6826183,1.130333769,2.700218975,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-3228,NO,Med,Med,MEDIUM,2
NLA06608-3265,1,9/5/2007,-98.77,-11.58,-6.13,0.1,1.26,2007,,YES,-0.549650988,0.150631247,0.004545455,-0.79416997,-1.837272703,NO,0.1,0.08,-0.698970004,0.033423756,587.21,22,0.282064878,48.0564798,-117.40861,1.342422681,2.769532404,NATURAL,WMT,S,WEST,WEST,NLA06608-3265,NO,Small,Small,SMALL,2
NLA06608-3303,1,10/17/2007,10.81,2.72,-10.95,0.59,3.2,2007,,YES,0.713084933,0.145201656,0.018787879,-0.809103648,-1.540790335,YES,0.31,0.33,-0.387216143,0.123851641,153.31,16.5,5.165173718,29.2461467,-98.3772099,1.217483944,2.188394071,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-3303,NO,Small,Small,SMALL,2
NLA06608-3313,1,8/16/2007,-113.02,-14.44,2.53,0.05,0.11,2007,,YES,-0.281316093,70.50637635,2.0875,1.848289987,0.32170197,YES,8.35,51,0.926856709,1.716003344,1480.67,4,0.523219482,42.1231933,-111.8362486,0.602059991,3.170751488,MAN-MADE,XER,S,WEST,WEST,NLA06608-3313,NO,Large,Large,LARGE,2
NLA06608-3320,1,9/17/2007,-20.81,-3.51,7.28,0.07,0.17,2007,,YES,1.131106918,0.244731113,0.041666667,-0.593918008,-1.286789557,NO,0.35,0.9,-0.346787486,0.278753601,144.01,8.4,13.52405468,34.93407496,-94.74121398,0.924279286,2.161397953,MAN-MADE,SAP,T,APPS,SAP,NLA06608-3320,NO,Med,Med,MEDIUM,3
NLA06608-3329,1,7/19/2007,-98.42,-11.97,-2.62,0.1,0.19,2007,,YES,-0.151805636,0.988510611,0.025925926,-0.000647316,-1.44459203,NO,0.07,0.83,-0.769551079,0.26245109,760.5,2.7,0.705008518,48.45840044,-116.8242397,0.431363764,2.881669908,NATURAL,WMT,S,WEST,WEST,NLA06608-3329,YES,Small,Med,MEDIUM,2
NLA06608-3480,1,8/14/2007,-16.33,-2.53,3.91,0.25,0.16,2007,,YES,-0.826534162,9.996695612,0.43,1.000290689,-0.356547324,NO,0.86,3.86,-0.017728767,0.686636269,287.08,2,0.149095947,34.6296809,-97.0899395,0.301029996,2.459513108,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-3480,NO,Med,Med,MEDIUM,2
NLA06608-3484,1,8/20/2007,-22.06,-1.21,-12.35,0.78,0.85,2007,,YES,0.560510068,0.293719512,0.110526316,-0.517527307,-0.918918119,NO,0.21,0.56,-0.508638306,0.193124598,873.52,1.9,3.635047313,42.6269512,-100.6121255,0.278753601,2.941769746,NATURAL,SPL,R,CENPL,CENPL,NLA06608-3484,NO,Med,Med,MEDIUM,1
NLA06608-3608,1,8/16/2007,-24.44,-1.72,-10.7,0.59,1.29,2007,,YES,-0.588625336,4.470317086,0.056603774,0.651308751,-1.176501164,NO,0.3,2.27,-0.397940009,0.514547753,462.7,5.3,0.25785447,41.9753622,-97.2361035,0.72427587,2.666237096,MAN-MADE,TPL,S,CENPL,CENPL,NLA06608-3608,NO,Small,Med,MEDIUM,2
NLA06608-3616,1,7/30/2007,-12.46,-0.69,-6.93,0.53,1.38,2007,,YES,-0.262995984,0.365478518,0.018309859,-0.425414905,-1.548062291,NO,0.13,0.27,-0.638272164,0.103803721,680.61,7.1,0.545762908,36.05808,-99.922478,0.851258349,2.833535953,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-3616,NO,Small,Small,SMALL,2
NLA06608-3644,1,8/15/2007,-32.15,-1.81,-17.65,0.63,0.5,2007,,YES,-0.603173738,3.043898258,0.178571429,0.484854564,-0.724524109,NO,0.25,1.52,-0.455931956,0.401400541,1165.87,1.4,0.249359697,41.7876174,-102.5218866,0.146128036,3.067022474,NATURAL,SPL,R,CENPL,CENPL,NLA06608-3644,YES,Med,Med,MEDIUM,1
NLA06608-3656,1,8/22/2007,-19.2,-0.92,-11.85,0.93,0.52,2007,,YES,-0.417535067,0,0,-2,-2,NO,0,0,-1,0,708.67,1.2,0.382353379,42.4164663,-99.2910606,0.079181246,2.851056447,NATURAL,SPL,R,CENPL,CENPL,NLA06608-3656,NO,Small,Small,SMALL,1
NLA06608-3660,1,8/23/2007,-13.33,-0.87,-6.38,0.6,0.58,2007,,YES,-0.541164488,1.156043486,0.059259259,0.066714747,-1.159522158,NO,0.16,0.62,-0.585026652,0.209515015,403.99,2.7,0.287630881,40.1566865,-96.7797025,0.431363764,2.6074443,MAN-MADE,SPL,T,CENPL,CENPL,NLA06608-3660,NO,Small,Small,SMALL,3
NLA06608-3698,1,7/19/2007,-36.85,-5.21,4.86,0.13,0.12,2007,,YES,-0.028017587,0,0,-2,-2,YES,0,0,-1,0,128.76,2.6,0.937524041,41.89149766,-71.68263866,0.414973348,2.113140837,MAN-MADE,NAP,S,APPS,NAP,NLA06608-3698,YES,Small,Small,SMALL,2
NLA06608-3846,1,7/12/2007,-30.76,-4.7,6.87,0.09,0.68,2007,,YES,-0.420175313,0.551526198,0.015662651,-0.250629977,-1.590698489,YES,0.13,0.34,-0.638272164,0.127104798,16.52,8.3,0.380035955,41.40223403,-71.66699895,0.919078092,1.243534102,NATURAL,NAP,R,APPS,NAP,NLA06608-3846,NO,Med,Med,MEDIUM,1
NLA06608-3890,1,7/11/2007,-35.06,-5.07,5.51,0.12,1.2,2007,,YES,0.217281866,0.103824034,0.011111111,-0.943766025,-1.675488908,NO,0.211111111,0.133333333,-0.507084478,0.054357662,89.94,19,1.64923243,41.5800769,-71.7980271,1.278753601,1.95875495,NATURAL,NAP,S,APPS,NAP,NLA06608-3890,NO,Med,Small,MEDIUM,2
NLA06608-3911,1,9/17/2007,4.16,1.64,-8.95,0.46,0.48,2007,,YES,-0.432143257,0.180911017,0.051515152,-0.719169009,-1.211017902,YES,0.17,0.11,-0.568636236,0.045322979,12.19,3.3,0.369706208,30.53687948,-92.44030014,0.51851394,1.120244796,MAN-MADE,CPL,S,CPL,CPL,NLA06608-3911,YES,Med,Med,MEDIUM,2
NLA06608-4056,1,7/5/2007,-15.97,-2.05,0.42,0.39,1.1,2007,,YES,1.512522478,0,0,-2,-2,NO,0,0,-1,0,492.49,7.5,32.54786291,36.11465874,-98.59889361,0.875061263,2.693278357,MAN-MADE,SPL,T,CENPL,CENPL,NLA06608-4056,YES,Small,Small,SMALL,3
NLA06608-4064,1,7/31/2007,-17.55,-0.37,-14.61,0.46,0.73,2007,,YES,-0.196688026,4.15117851,0.109090909,0.619216347,-0.92412139,NO,0.36,3.31,-0.337242168,0.63447727,1310.41,3.3,0.635787484,36.84840453,-102.875122,0.51851394,3.117738491,MAN-MADE,SPL,R,CENPL,CENPL,NLA06608-4064,NO,Small,Med,MEDIUM,1
NLA06608-4206,1,9/19/2007,-3.73,1.1,-12.51,0.75,1.28,2007,,YES,-0.944932017,2.522817046,0.028301887,0.40360382,-1.416779832,YES,0.15,0.85,-0.602059991,0.267171728,275.37,5.3,0.11351885,35.9212759,-97.413047,0.72427587,2.441490899,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-4206,NO,Small,Small,SMALL,2
NLA06608-4252,1,8/23/2007,-55.89,-6.61,-2.98,0.12,1.71,2007,,YES,-0.5813939,0.878838023,0.013636364,-0.051177375,-1.626419337,NO,0.3,0.45,-0.397940009,0.161368002,451.66,22,0.262183949,43.49666793,-72.91829204,1.342422681,2.655772119,NATURAL,NAP,S,APPS,NAP,NLA06608-4252,YES,Med,Med,MEDIUM,2
NLA06608-4320,1,9/5/2007,-28.84,-4.44,6.66,0.09,0.48,2007,,NOT DONE,1.817193362,,,,,NO,,,,,308.58,15.5,65.64374678,36.77444999,-96.87548293,1.190331698,2.490772896,MAN-MADE,TPL,S,CENPL,CENPL,NLA06608-4320,NO,Not Assessed,Not Assessed,NOT ASSESSED,2
NLA06608-4382,1,9/10/2007,-32.26,-4.66,4.99,0.06,0.08,2007,,YES,-0.838872885,16.78565652,0.240816327,1.225196984,-0.600644197,NO,1.18,6.39,0.10720997,0.868644438,354.89,4.9,0.144919596,34.72904176,-97.77302237,0.69019608,2.551315785,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-4382,YES,Med,Med,MEDIUM,2
NLA06608-4413,1,7/18/2007,-37.94,-5.48,5.92,0.11,0.14,2007,,YES,-0.085474369,0.220682139,0.12,-0.63698603,-0.886056648,YES,0.3,0.2,-0.397940009,0.079181246,172.77,2.5,0.821345025,41.9202851,-71.7690605,0.397940009,2.239974801,MAN-MADE,NAP,S,APPS,NAP,NLA06608-4413,NO,Med,Small,MEDIUM,2
NLA06608-4414,1,8/29/2007,-12.61,-2.21,5.06,0.15,0.19,2007,,YES,-0.445023333,0,0,-2,-2,NO,0,0,-1,0,185.13,3.3,0.358902652,34.8862297,-95.1632214,0.51851394,2.269816377,MAN-MADE,SAP,S,APPS,SAP,NLA06608-4414,NO,Small,Small,SMALL,2
NLA06608-4440,1,9/4/2007,-15.78,-2.57,4.77,0.18,0.6,2007,,YES,0.267473895,0.690861456,0.041666667,-0.154367824,-1.286789557,YES,0.4,0.94,-0.301029996,0.28780173,300.36,9.6,1.851287613,36.7359162,-97.0349779,0.982271233,2.479085607,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-4440,NO,Med,Small,MEDIUM,2
NLA06608-4472,1,8/7/2007,-12.2,-1.75,1.78,0.31,0.41,2007,,YES,0.804241613,0.007923357,0.003333333,-1.746580639,-1.875061263,YES,0.01,0.02,-0.958607315,0.008600172,378.73,3,6.371498901,35.49939033,-97.67805883,0.477121255,2.579474909,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-4472,YES,Small,Small,SMALL,2
NLA06608-4504,1,6/5/2007,-12.77,-2.43,6.69,0.09,0.19,2007,,YES,0.014737603,0.609568619,0.075,-0.207910587,-1.070581074,YES,0.45,0.62,-0.259637311,0.209515015,230.56,6,1.034516931,36.82300133,-96.04758798,0.77815125,2.364663541,MAN-MADE,SPL,R,CENPL,CENPL,NLA06608-4504,YES,Med,Small,MEDIUM,1
NLA06608-4610,1,7/24/2007,-20.5,-3.72,9.26,0.02,0.06,2007,,YES,-0.57246074,0.289948906,0.010989011,-0.522952718,-1.678008025,YES,0.1,0.15,-0.698970004,0.06069784,294.2,9.1,0.267632752,34.49007432,-96.98402642,0.959041392,2.470116353,MAN-MADE,SPL,R,CENPL,CENPL,NLA06608-4610,YES,Small,Small,SMALL,1
NLA06608-4643,1,8/21/2007,-11.75,-1.84,2.96,0.25,0.51,2007,,YES,0.652700434,0,0,-2,-2,NO,0,0,-1,0,217.06,8.8,4.494697148,36.52264288,-96.17482653,0.944482672,2.338576008,MAN-MADE,SPL,R,CENPL,CENPL,NLA06608-4643,NO,Small,Small,SMALL,1
NLA06608-4650,1,9/13/2007,-19.15,-2.81,3.35,0.08,0.1,2007,,NOT DONE,1.72845054,,,,,YES,,,,,24.29,4.3,53.51192082,32.7146,-92.4450157,0.633468456,1.402948829,MAN-MADE,CPL,S,CPL,CPL,NLA06608-4650,NO,Not Assessed,Not Assessed,NOT ASSESSED,2
NLA06608-4659,1,9/19/2007,-56.52,-7.83,6.09,0.12,0.19,2007,,YES,-0.132505389,2.562569733,0.354166667,0.410367156,-0.438699809,NO,2.125,2.2,0.347330015,0.505149978,463.8,6,0.73704603,35.39648262,-98.70387941,0.77815125,2.667266119,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-4659,NO,Large,Med,LARGE,2
NLA06608-4686,1,9/12/2007,4.43,1.61,-8.48,0.5,0.71,2007,,YES,1.07244158,0.116369502,0.05625,-0.898357726,-1.178814117,NO,0.27,0.4,-0.431798276,0.146128036,30.36,4.8,11.81521367,31.3826592,-92.72750943,0.681241237,1.496376054,MAN-MADE,CPL,T,CPL,CPL,NLA06608-4686,YES,Med,Med,MEDIUM,3
NLA06608-4698,1,9/16/2007,5.67,1.77,-8.47,0.72,0.56,2007,,YES,-0.41419278,0.322200258,0.016666667,-0.478600035,-1.574031268,NO,0.05,0.2,-0.823908741,0.079181246,37.95,3,0.385307285,32.0904584,-93.489763,0.477121255,1.590507462,NATURAL,CPL,S,CPL,CPL,NLA06608-4698,NO,Med,Med,MEDIUM,2
NLA06608-4828,1,9/4/2007,-28.92,-4.46,6.77,0.08,0.06,2007,,YES,-0.604580683,0.066860477,0.020833333,-1.114296926,-1.510979522,NO,0.05,0.033333333,-0.823908741,0.014240439,338.42,2.4,0.248553176,34.9659012,-97.6755188,0.380211242,2.530737429,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-4828,NO,Small,Small,SMALL,2
NLA06608-4929,1,7/17/2007,-18.85,-3.4,8.37,0.04,0.12,2007,,YES,-0.767577428,7.380554804,0.164285714,0.868677042,-0.758738209,NO,1.15,3.05,0.096910013,0.607455023,332.13,7,0.170774323,34.5893828,-96.6052751,0.84509804,2.522613745,MAN-MADE,SAP,S,APPS,SAP,NLA06608-4929,NO,Large,Large,LARGE,2
NLA06608-4949,1,8/29/2007,-24.53,-4.3,9.87,0,0.01,2007,,YES,0.068201698,0.231120767,0.050847458,-0.617765383,-1.215757563,YES,0.6,0.25,-0.15490196,0.096910013,161.11,11.8,1.170042663,36.06597592,-95.54797252,1.071882007,2.209809806,MAN-MADE,TPL,S,CENPL,CENPL,NLA06608-4949,NO,Med,Small,MEDIUM,2
NLA06608-9999,1,7/31/2007,-62.32,-8.16,2.96,0.14,2.97,2007,,YES,0.474329469,0.08688134,0.008333333,-1.013759863,-1.736758565,NO,0.25,0.15,-0.455931956,0.06069784,397.67,30,2.980776878,44.64231,-71.65179,1.477121255,2.600613556,NATURAL,NAP,R,APPS,NAP,NLA06608-9999,NO,Med,Small,MEDIUM,1
NLA06608-ACAD_LAKES_0435,1,8/1/2007,-49.54,-7.38,9.48,0.01,0.05,2007,,YES,-1.131456084,10.44837677,0.061363636,1.019464283,-1.146523028,YES,0.27,2.84,-0.431798276,0.584331224,42.81,4.4,0.073882897,44.40802473,-68.26846793,0.643452677,1.641573253,NATURAL,NAP,R,APPS,NAP,NLA06608-ACAD_LAKES_0435,YES,Med,Large,LARGE,1
NLA06608-ALPS-1218,1,8/3/2007,-41.68,-4.79,-3.4,0.33,1.11,2007,,YES,-1.003590513,1.58768909,0.035555556,0.20349227,-1.341458653,NO,0.16,0.5,-0.585026652,0.176091259,81.2,4.5,0.099176662,44.8364,-67.88191,0.653212514,1.914871818,NATURAL,NAP,S,APPS,NAP,NLA06608-ALPS-1218,NO,Med,Med,MEDIUM,2
NLA06608-ALSC:020149,1,9/11/2007,-66.38,-8.7,3.23,0.11,1.06,2007,,YES,0.147786476,0.970073316,0.024844721,-0.008741435,-1.457863015,NO,0.4,1.15,-0.301029996,0.33243846,487.95,16.1,1.405356401,44.34881,-74.40149,1.206825876,2.689264451,NATURAL,NAP,R,APPS,NAP,NLA06608-ALSC:020149,NO,Med,Med,MEDIUM,1
NLA06608-ELS:1C2-032,1,7/12/2007,-52.37,-6.9,2.84,0.1,0.31,2007,,YES,-0.900566729,0,0,-2,-2,YES,0,0,-1,0,155.28,5.4,0.125728366,43.29636,-71.4281,0.73239376,2.193903403,NATURAL,NAP,R,APPS,NAP,NLA06608-ELS:1C2-032,NO,Small,Small,SMALL,1
NLA06608-ELS:1C3-003,1,8/15/2007,-69.22,-9.33,5.4,0.04,0.2,2007,,YES,-0.785745428,16.99502608,0.026666667,1.230577302,-1.43572857,NO,0.133333333,6.877777778,-0.632023215,0.896403726,330.66,5,0.163777626,45.65308983,-69.92693773,0.698970004,2.520693096,NATURAL,NAP,R,APPS,NAP,NLA06608-ELS:1C3-003,YES,Med,Large,LARGE,1
NLA06608-ELS:1D1-035,1,7/25/2007,-38.37,-5.55,6.02,0.09,0.18,2007,,YES,-0.08998929,0.373081321,0.027777778,-0.416709024,-1.422763592,YES,0.1,0.336363636,-0.698970004,0.12592465,18.74,3.6,0.812850562,41.84817,-70.61768,0.556302501,1.295347148,NATURAL,CPL,S,CPL,CPL,NLA06608-ELS:1D1-035,NO,Med,Med,MEDIUM,2
NLA06608-ELS:1D2-087,1,7/27/2007,-35.06,-3.96,-3.38,0.26,0.25,2007,,NOT DONE,-0.887441262,,,,,YES,,,,,297.91,1.5,0.129586195,42.3238,-72.09212,0.176091259,2.475540445,MAN-MADE,NAP,S,APPS,NAP,NLA06608-ELS:1D2-087,NO,Not Assessed,Not Assessed,NOT ASSESSED,2
NLA06608-ELS:1E1-052,1,8/7/2007,-48.79,-6.17,0.55,0.24,2.56,2007,,YES,0.259851378,0.115334684,0.02,-0.90192873,-1.522878745,NO,0.3,0.155555556,-0.397940009,0.06279083,101.3,15,1.819078236,45.20707,-68.20917,1.176091259,2.009875634,NATURAL,NAP,R,APPS,NAP,NLA06608-ELS:1E1-052,NO,Med,Small,MEDIUM,1
NLA06608-ELS:1E1-096,1,8/9/2007,-55.94,-7.91,7.36,0.07,0.25,2007,,YES,-0.046962839,0.591111495,0.037037037,-0.221044967,-1.327560043,NO,0.2,0.56,-0.522878745,0.193124598,100.39,5.4,0.897505587,45.219,-68.07777,0.73239376,2.005995123,NATURAL,NAP,R,APPS,NAP,NLA06608-ELS:1E1-096,NO,Med,Med,MEDIUM,1
NLA06608-ELS:1E1-128,1,8/10/2007,-48.5,-6.75,5.48,0.13,0.5,2007,,YES,-0.924736353,0.608958214,0.016666667,-0.20833867,-1.574031268,NO,0.1,0.21,-0.698970004,0.08278537,119.31,6,0.118922395,44.84988,-68.42925,0.77815125,2.080301727,NATURAL,NAP,R,APPS,NAP,NLA06608-ELS:1E1-128,NO,Small,Small,SMALL,1
NLA06608-ELS:1E2-027,1,8/14/2007,-57.13,-6.61,-4.22,0.26,5.82,2007,,YES,0.099515221,2.350547423,0.090909091,0.37301273,-0.996069706,NO,0.1,14.67,-0.698970004,1.195068997,367.85,1.1,1.257520926,45.7993,-69.88994,0.041392685,2.566849788,NATURAL,NAP,S,APPS,NAP,NLA06608-ELS:1E2-027,NO,Small,Large,LARGE,2
NLA06608-ELS:1E3-002,1,8/7/2007,-49.83,-4.79,-11.49,0.37,0.51,2007,,YES,-0.630957123,0,0,-2,-2,NO,0,0,-1,0,246.31,2.1,0.233906816,46.37506,-68.35754,0.322219295,2.393241677,NATURAL,NAP,S,APPS,NAP,NLA06608-ELS:1E3-002,NO,Small,Small,SMALL,2
NLA06608-ELS:1E3-012,1,8/28/2007,-75.96,-10.06,4.55,0.03,0.43,2007,,YES,-0.918507955,2.706328114,0.010309278,0.433982229,-1.692305508,NO,0.1,0.94,-0.698970004,0.28780173,390.6,9.7,0.120640199,46.94446563,-68.87102341,0.986771734,2.592842683,NATURAL,NAP,R,APPS,NAP,NLA06608-ELS:1E3-012,YES,Small,Med,MEDIUM,1
NLA06608-ELS:1E3-071,1,8/8/2007,-52.35,-5.08,-11.73,0.26,0.19,2007,,YES,-1.119700185,0,0,-2,-2,NO,0,0,-1,0,271.83,1,0.075910144,46.34567,-68.59434,0,2.435892123,NATURAL,NAP,S,APPS,NAP,NLA06608-ELS:1E3-071,NO,Small,Small,SMALL,2
NLA06608-ELS:2B2-008,1,8/21/2007,-77.06,-8.95,-5.44,0.1,0.93,2007,,YES,-1.205314913,0.280385147,0.01,-0.537025601,-1.698970004,NO,0.14,0.07,-0.619788758,0.029383778,377.32,14,0.062328272,46.99493,-88.75916,1.146128036,2.577859301,NATURAL,UMW,R,UMW,UMW,NLA06608-ELS:2B2-008,NO,Med,Small,MEDIUM,1
NLA06608-ELS:2C2-048,1,8/24/2007,-31.68,-0.55,-27.28,1.04,3.12,2007,,YES,-1.201141806,8.326926459,0.053140097,0.921005971,-1.199694758,NO,0.244444444,2.088888889,-0.462880816,0.489802287,496.3,4.6,0.062930067,45.50053,-88.79465,0.662757832,2.696618459,NATURAL,UMW,R,UMW,UMW,NLA06608-ELS:2C2-048,NO,Med,Med,MEDIUM,1
NLA06608-ELS:2C3-018,1,8/25/2007,-36.04,-2.35,-17.23,0.67,2.26,2007,,YES,-0.315388309,1.322763645,0.060869565,0.124753138,-1.149540232,NO,0.28,0.92,-0.420216403,0.283301229,500.5,4.6,0.483739656,46.13856683,-89.55280909,0.662757832,2.700270937,NATURAL,UMW,R,UMW,UMW,NLA06608-ELS:2C3-018,YES,Med,Med,MEDIUM,1
NLA06608-ELS:2D3-008,1,8/10/2007,-53.05,-6.63,0.02,0.27,2.4,2007,,YES,-0.493017758,0,0,-2,-2,NO,0,0,-1,0,402.27,13.4,0.321352914,47.12281,-93.8805,1.127104798,2.605595915,NATURAL,UMW,R,UMW,UMW,NLA06608-ELS:2D3-008,NO,Small,Small,SMALL,1
NLA06608-EMAP:ME011L,1,9/14/2007,-69.62,-9.55,6.77,0.07,0.75,2007,,YES,-0.363699812,0.067556554,0.006984127,-1.110381499,-1.769956772,NO,0.122222222,0.044444444,-0.653212514,0.018885344,297.13,17.5,0.432812892,45.74821,-69.22252,1.243038049,2.47440568,NATURAL,NAP,R,APPS,NAP,NLA06608-EMAP:ME011L,NO,Med,Small,MEDIUM,1
NLA06608-EMAP:ME012L,1,8/28/2007,-78.02,-10.48,5.83,0.01,1.37,2007,,YES,0.055245088,1.548321348,0.008381503,0.19265702,-1.735618983,NO,0.29,1.65,-0.408935393,0.423245874,345.87,34.6,1.135651525,46.96232,-68.89108,1.539076099,2.54016674,NATURAL,NAP,R,APPS,NAP,NLA06608-EMAP:ME012L,NO,Med,Med,MEDIUM,1
NLA06608-EMAP:ME254L,1,9/5/2007,-72.43,-9.25,1.57,0.04,0.69,2007,,YES,-0.409010462,0.160141807,0.008695652,-0.76918896,-1.72825938,NO,0.14,0.1,-0.619788758,0.041392685,343.61,16.1,0.389932593,46.35302208,-69.0573662,1.206825876,2.537327876,NATURAL,NAP,R,APPS,NAP,NLA06608-EMAP:ME254L,YES,Med,Small,MEDIUM,1
NLA06608-EMAP:ME263L,1,8/9/2007,-54.91,-7.53,5.35,0.15,0.59,2007,,YES,0.794054346,0.244513455,0.026666667,-0.594289253,-1.43572857,NO,0.2,0.61,-0.522878745,0.206825876,95.51,7.5,6.223781627,45.12761,-67.99783,0.875061263,1.984572316,NATURAL,NAP,R,APPS,NAP,NLA06608-EMAP:ME263L,NO,Med,Med,MEDIUM,1
NLA06608-EMAP:ME518L,1,8/10/2007,-59.66,-8.49,8.25,0.05,1.05,2007,,YES,0.796231477,0.175928765,0.010714286,-0.730653415,-1.683730038,NO,0.3,0.44,-0.397940009,0.158362492,97.04,28,6.255059963,45.34667189,-67.91202186,1.447158031,1.991403303,NATURAL,NAP,R,APPS,NAP,NLA06608-EMAP:ME518L,YES,Med,Med,MEDIUM,1
NLA06608-FL:107895579,1,8/1/2007,3.13,1.21,-6.56,0.24,0.1,2007,,YES,1.825586846,0,0,-2,-2,YES,0,0,-1,0,0.08,1.9,66.92476355,29.08006,-81.44111,0.278753601,0.033423756,NATURAL,CPL,T,CPL,CPL,NLA06608-FL:107895579,NO,Small,Small,SMALL,3
NLA06608-FL:16674741,1,8/3/2007,-10,-1.33,0.61,0.1,0.91,2007,,YES,-1.109562493,34.43906194,0.161267606,1.5371774,-0.766324774,YES,2.29,9.6,0.378397901,1.025305865,48.51,14.2,0.07770295,29.83933,-81.95812,1.152288344,1.694692926,NATURAL,CPL,S,CPL,CPL,NLA06608-FL:16674741,NO,Large,Large,LARGE,2
NLA06608-FL:18261987,1,8/5/2007,17.36,3.9,-13.83,0.78,0.64,2007,,YES,0.569715032,0.051897024,0.0125,-1.20833023,-1.647817482,NO,0.03,0.1,-0.886056648,0.041392685,43.04,2.4,3.712915215,30.11841,-82.40921,0.380211242,1.64384731,NATURAL,CPL,R,CPL,CPL,NLA06608-FL:18261987,NO,Small,Small,SMALL,1
NLA06608-FL:99324403,1,8/4/2007,5.55,2.54,-14.75,0.46,0.87,2007,,YES,-1.062241733,0,0,-2,-2,NO,0,0,-1,0,50.67,5.6,0.086647945,30.21124,-82.83441,0.748188027,1.713238462,NATURAL,CPL,R,CPL,CPL,NLA06608-FL:99324403,NO,Small,Small,SMALL,1
NLA06608-FL:99344895,1,8/6/2007,5.45,2.33,-13.18,0.44,0.27,2007,,YES,-0.548983766,0,0,-2,-2,YES,0,0,-1,0,34.81,1.6,0.282498557,30.24774,-82.91372,0.204119983,1.554004321,NATURAL,CPL,S,CPL,CPL,NLA06608-FL:99344895,NO,Small,Small,SMALL,2
NLA06608-IN:646,1,7/31/2007,-44.73,-5.92,2.64,0.2,2.86,2007,,YES,-0.426181897,0,0,-2,-2,NO,0,0,-1,0,273.54,25.3,0.374815984,41.56235,-85.39243,1.403120521,2.438605629,NATURAL,UMW,S,UMW,UMW,NLA06608-IN:646,NO,Small,Small,SMALL,2
NLA06608-MI:7007,1,8/1/2007,-36.59,-3.86,-5.72,0.22,0.79,2007,,YES,-1.001685406,0,0,-2,-2,YES,0,0,-1,0,274.96,6.7,0.099612673,42.39865,-84.05681,0.826074803,2.440846136,NATURAL,UMW,S,UMW,UMW,NLA06608-MI:7007,NO,Small,Small,SMALL,2
